"","month","month_label","season","year","right_season","hbt","number_of_attendances_all"
"3412",201007,"July","summer",2010,TRUE,"S08000030",9
"3413",201007,"July","summer",2010,TRUE,"S08000030",290
"3414",201007,"July","summer",2010,TRUE,"S08000030",1190
"3415",201007,"July","summer",2010,TRUE,"S08000030",280
"3416",201007,"July","summer",2010,TRUE,"S08000030",212
"3417",201007,"July","summer",2010,TRUE,"S08000030",648
"3418",201007,"July","summer",2010,TRUE,"S08000030",174
"3419",201007,"July","summer",2010,TRUE,"S08000030",624
"3420",201007,"July","summer",2010,TRUE,"S08000028",50
"3421",201007,"July","summer",2010,TRUE,"S08000028",600
"3422",201007,"July","summer",2010,TRUE,"S08000028",116
"3423",201008,"August","summer",2010,TRUE,"S08000015",304
"3424",201008,"August","summer",2010,TRUE,"S08000015",64
"3425",201008,"August","summer",2010,TRUE,"S08000015",6138
"3426",201008,"August","summer",2010,TRUE,"S08000015",3958
"3427",201008,"August","summer",2010,TRUE,"S08000015",137
"3428",201008,"August","summer",2010,TRUE,"S08000016",19
"3429",201008,"August","summer",2010,TRUE,"S08000016",114
"3430",201008,"August","summer",2010,TRUE,"S08000016",35
"3431",201008,"August","summer",2010,TRUE,"S08000016",94
"3432",201008,"August","summer",2010,TRUE,"S08000016",1962
"3433",201008,"August","summer",2010,TRUE,"S08000017",82
"3434",201008,"August","summer",2010,TRUE,"S08000017",124
"3435",201008,"August","summer",2010,TRUE,"S08000017",29
"3436",201008,"August","summer",2010,TRUE,"S08000017",61
"3437",201008,"August","summer",2010,TRUE,"S08000017",1090
"3438",201008,"August","summer",2010,TRUE,"S08000017",3166
"3439",201008,"August","summer",2010,TRUE,"S08000029",3351
"3440",201008,"August","summer",2010,TRUE,"S08000029",114
"3441",201008,"August","summer",2010,TRUE,"S08000029",352
"3442",201008,"August","summer",2010,TRUE,"S08000029",3742
"3443",201008,"August","summer",2010,TRUE,"S08000019",1799
"3444",201008,"August","summer",2010,TRUE,"S08000019",5022
"3445",201008,"August","summer",2010,TRUE,"S08000020",5537
"3446",201008,"August","summer",2010,TRUE,"S08000020",1477
"3447",201008,"August","summer",2010,TRUE,"S08000020",123
"3448",201008,"August","summer",2010,TRUE,"S08000020",48
"3449",201008,"August","summer",2010,TRUE,"S08000020",63
"3450",201008,"August","summer",2010,TRUE,"S08000020",1091
"3451",201008,"August","summer",2010,TRUE,"S08000020",812
"3452",201008,"August","summer",2010,TRUE,"S08000020",253
"3453",201008,"August","summer",2010,TRUE,"S08000020",212
"3454",201008,"August","summer",2010,TRUE,"S08000020",395
"3455",201008,"August","summer",2010,TRUE,"S08000020",1925
"3456",201008,"August","summer",2010,TRUE,"S08000020",99
"3457",201008,"August","summer",2010,TRUE,"S08000020",67
"3458",201008,"August","summer",2010,TRUE,"S08000020",83
"3459",201008,"August","summer",2010,TRUE,"S08000020",103
"3460",201008,"August","summer",2010,TRUE,"S08000020",49
"3461",201008,"August","summer",2010,TRUE,"S08000020",130
"3462",201008,"August","summer",2010,TRUE,"S08000031",1537
"3463",201008,"August","summer",2010,TRUE,"S08000031",3164
"3464",201008,"August","summer",2010,TRUE,"S08000031",6443
"3465",201008,"August","summer",2010,TRUE,"S08000031",6611
"3466",201008,"August","summer",2010,TRUE,"S08000031",3903
"3467",201008,"August","summer",2010,TRUE,"S08000031",1423
"3468",201008,"August","summer",2010,TRUE,"S08000031",5337
"3469",201008,"August","summer",2010,TRUE,"S08000031",4270
"3470",201008,"August","summer",2010,TRUE,"S08000031",3479
"3471",201008,"August","summer",2010,TRUE,"S08000031",4996
"3472",201008,"August","summer",2010,TRUE,"S08000022",741
"3473",201008,"August","summer",2010,TRUE,"S08000022",101
"3474",201008,"August","summer",2010,TRUE,"S08000022",388
"3475",201008,"August","summer",2010,TRUE,"S08000022",70
"3476",201008,"August","summer",2010,TRUE,"S08000022",621
"3477",201008,"August","summer",2010,TRUE,"S08000022",492
"3478",201008,"August","summer",2010,TRUE,"S08000022",212
"3479",201008,"August","summer",2010,TRUE,"S08000022",570
"3480",201008,"August","summer",2010,TRUE,"S08000022",67
"3481",201008,"August","summer",2010,TRUE,"S08000022",2856
"3482",201008,"August","summer",2010,TRUE,"S08000022",345
"3483",201008,"August","summer",2010,TRUE,"S08000022",129
"3484",201008,"August","summer",2010,TRUE,"S08000022",996
"3485",201008,"August","summer",2010,TRUE,"S08000022",440
"3486",201008,"August","summer",2010,TRUE,"S08000022",291
"3487",201008,"August","summer",2010,TRUE,"S08000022",216
"3488",201008,"August","summer",2010,TRUE,"S08000022",84
"3489",201008,"August","summer",2010,TRUE,"S08000022",375
"3490",201008,"August","summer",2010,TRUE,"S08000022",246
"3491",201008,"August","summer",2010,TRUE,"S08000032",6048
"3492",201008,"August","summer",2010,TRUE,"S08000032",57
"3493",201008,"August","summer",2010,TRUE,"S08000032",100
"3494",201008,"August","summer",2010,TRUE,"S08000032",4949
"3495",201008,"August","summer",2010,TRUE,"S08000032",5824
"3496",201008,"August","summer",2010,TRUE,"S08000024",103
"3497",201008,"August","summer",2010,TRUE,"S08000024",209
"3498",201008,"August","summer",2010,TRUE,"S08000024",3197
"3499",201008,"August","summer",2010,TRUE,"S08000024",4305
"3500",201008,"August","summer",2010,TRUE,"S08000024",10105
"3501",201008,"August","summer",2010,TRUE,"S08000024",2908
"3502",201008,"August","summer",2010,TRUE,"S08000025",298
"3503",201008,"August","summer",2010,TRUE,"S08000026",710
"3504",201008,"August","summer",2010,TRUE,"S08000030",4248
"3505",201008,"August","summer",2010,TRUE,"S08000030",2295
"3506",201008,"August","summer",2010,TRUE,"S08000030",33
"3507",201008,"August","summer",2010,TRUE,"S08000030",8
"3508",201008,"August","summer",2010,TRUE,"S08000030",281
"3509",201008,"August","summer",2010,TRUE,"S08000030",1234
"3510",201008,"August","summer",2010,TRUE,"S08000030",325
"3511",201008,"August","summer",2010,TRUE,"S08000030",212
"3512",201008,"August","summer",2010,TRUE,"S08000030",662
"3513",201008,"August","summer",2010,TRUE,"S08000030",155
"3514",201008,"August","summer",2010,TRUE,"S08000030",736
"3515",201008,"August","summer",2010,TRUE,"S08000028",41
"3516",201008,"August","summer",2010,TRUE,"S08000028",566
"3517",201008,"August","summer",2010,TRUE,"S08000028",117
"3518",201009,"September","autumn",2010,FALSE,"S08000015",208
"3519",201009,"September","autumn",2010,FALSE,"S08000015",54
"3520",201009,"September","autumn",2010,FALSE,"S08000015",5668
"3521",201009,"September","autumn",2010,FALSE,"S08000015",3655
"3522",201009,"September","autumn",2010,FALSE,"S08000015",119
"3523",201009,"September","autumn",2010,FALSE,"S08000016",26
"3524",201009,"September","autumn",2010,FALSE,"S08000016",77
"3525",201009,"September","autumn",2010,FALSE,"S08000016",21
"3526",201009,"September","autumn",2010,FALSE,"S08000016",71
"3527",201009,"September","autumn",2010,FALSE,"S08000016",1961
"3528",201009,"September","autumn",2010,FALSE,"S08000017",49
"3529",201009,"September","autumn",2010,FALSE,"S08000017",108
"3530",201009,"September","autumn",2010,FALSE,"S08000017",29
"3531",201009,"September","autumn",2010,FALSE,"S08000017",49
"3532",201009,"September","autumn",2010,FALSE,"S08000017",911
"3533",201009,"September","autumn",2010,FALSE,"S08000017",2931
"3534",201009,"September","autumn",2010,FALSE,"S08000029",3291
"3535",201009,"September","autumn",2010,FALSE,"S08000029",119
"3536",201009,"September","autumn",2010,FALSE,"S08000029",434
"3537",201009,"September","autumn",2010,FALSE,"S08000029",3574
"3538",201009,"September","autumn",2010,FALSE,"S08000019",1549
"3539",201009,"September","autumn",2010,FALSE,"S08000019",4895
"3540",201009,"September","autumn",2010,FALSE,"S08000020",5189
"3541",201009,"September","autumn",2010,FALSE,"S08000020",1589
"3542",201009,"September","autumn",2010,FALSE,"S08000020",91
"3543",201009,"September","autumn",2010,FALSE,"S08000020",35
"3544",201009,"September","autumn",2010,FALSE,"S08000020",65
"3545",201009,"September","autumn",2010,FALSE,"S08000020",1095
"3546",201009,"September","autumn",2010,FALSE,"S08000020",863
"3547",201009,"September","autumn",2010,FALSE,"S08000020",285
"3548",201009,"September","autumn",2010,FALSE,"S08000020",203
"3549",201009,"September","autumn",2010,FALSE,"S08000020",357
"3550",201009,"September","autumn",2010,FALSE,"S08000020",1935
"3551",201009,"September","autumn",2010,FALSE,"S08000020",95
"3552",201009,"September","autumn",2010,FALSE,"S08000020",51
"3553",201009,"September","autumn",2010,FALSE,"S08000020",91
"3554",201009,"September","autumn",2010,FALSE,"S08000020",74
"3555",201009,"September","autumn",2010,FALSE,"S08000020",47
"3556",201009,"September","autumn",2010,FALSE,"S08000020",95
"3557",201009,"September","autumn",2010,FALSE,"S08000031",1271
"3558",201009,"September","autumn",2010,FALSE,"S08000031",2852
"3559",201009,"September","autumn",2010,FALSE,"S08000031",6081
"3560",201009,"September","autumn",2010,FALSE,"S08000031",6124
"3561",201009,"September","autumn",2010,FALSE,"S08000031",3782
"3562",201009,"September","autumn",2010,FALSE,"S08000031",1465
"3563",201009,"September","autumn",2010,FALSE,"S08000031",5066
"3564",201009,"September","autumn",2010,FALSE,"S08000031",4006
"3565",201009,"September","autumn",2010,FALSE,"S08000031",3380
"3566",201009,"September","autumn",2010,FALSE,"S08000031",4911
"3567",201009,"September","autumn",2010,FALSE,"S08000022",556
"3568",201009,"September","autumn",2010,FALSE,"S08000022",119
"3569",201009,"September","autumn",2010,FALSE,"S08000022",355
"3570",201009,"September","autumn",2010,FALSE,"S08000022",57
"3571",201009,"September","autumn",2010,FALSE,"S08000022",516
"3572",201009,"September","autumn",2010,FALSE,"S08000022",463
"3573",201009,"September","autumn",2010,FALSE,"S08000022",178
"3574",201009,"September","autumn",2010,FALSE,"S08000022",555
"3575",201009,"September","autumn",2010,FALSE,"S08000022",50
"3576",201009,"September","autumn",2010,FALSE,"S08000022",2607
"3577",201009,"September","autumn",2010,FALSE,"S08000022",254
"3578",201009,"September","autumn",2010,FALSE,"S08000022",114
"3579",201009,"September","autumn",2010,FALSE,"S08000022",830
"3580",201009,"September","autumn",2010,FALSE,"S08000022",393
"3581",201009,"September","autumn",2010,FALSE,"S08000022",238
"3582",201009,"September","autumn",2010,FALSE,"S08000022",211
"3583",201009,"September","autumn",2010,FALSE,"S08000022",153
"3584",201009,"September","autumn",2010,FALSE,"S08000022",273
"3585",201009,"September","autumn",2010,FALSE,"S08000022",171
"3586",201009,"September","autumn",2010,FALSE,"S08000032",5601
"3587",201009,"September","autumn",2010,FALSE,"S08000032",59
"3588",201009,"September","autumn",2010,FALSE,"S08000032",116
"3589",201009,"September","autumn",2010,FALSE,"S08000032",4809
"3590",201009,"September","autumn",2010,FALSE,"S08000032",5617
"3591",201009,"September","autumn",2010,FALSE,"S08000024",17
"3592",201009,"September","autumn",2010,FALSE,"S08000024",148
"3593",201009,"September","autumn",2010,FALSE,"S08000024",3033
"3594",201009,"September","autumn",2010,FALSE,"S08000024",4250
"3595",201009,"September","autumn",2010,FALSE,"S08000024",9549
"3596",201009,"September","autumn",2010,FALSE,"S08000024",3141
"3597",201009,"September","autumn",2010,FALSE,"S08000025",289
"3598",201009,"September","autumn",2010,FALSE,"S08000026",713
"3599",201009,"September","autumn",2010,FALSE,"S08000030",4100
"3600",201009,"September","autumn",2010,FALSE,"S08000030",2233
"3601",201009,"September","autumn",2010,FALSE,"S08000030",32
"3602",201009,"September","autumn",2010,FALSE,"S08000030",16
"3603",201009,"September","autumn",2010,FALSE,"S08000030",238
"3604",201009,"September","autumn",2010,FALSE,"S08000030",1131
"3605",201009,"September","autumn",2010,FALSE,"S08000030",260
"3606",201009,"September","autumn",2010,FALSE,"S08000030",182
"3607",201009,"September","autumn",2010,FALSE,"S08000030",571
"3608",201009,"September","autumn",2010,FALSE,"S08000030",144
"3609",201009,"September","autumn",2010,FALSE,"S08000030",686
"3610",201009,"September","autumn",2010,FALSE,"S08000028",28
"3611",201009,"September","autumn",2010,FALSE,"S08000028",591
"3612",201009,"September","autumn",2010,FALSE,"S08000028",86
"3613",201010,"October","autumn",2010,FALSE,"S08000015",187
"3614",201010,"October","autumn",2010,FALSE,"S08000015",32
"3615",201010,"October","autumn",2010,FALSE,"S08000015",5486
"3616",201010,"October","autumn",2010,FALSE,"S08000015",3598
"3617",201010,"October","autumn",2010,FALSE,"S08000015",116
"3618",201010,"October","autumn",2010,FALSE,"S08000016",26
"3619",201010,"October","autumn",2010,FALSE,"S08000016",81
"3620",201010,"October","autumn",2010,FALSE,"S08000016",25
"3621",201010,"October","autumn",2010,FALSE,"S08000016",61
"3622",201010,"October","autumn",2010,FALSE,"S08000016",1926
"3623",201010,"October","autumn",2010,FALSE,"S08000017",31
"3624",201010,"October","autumn",2010,FALSE,"S08000017",79
"3625",201010,"October","autumn",2010,FALSE,"S08000017",30
"3626",201010,"October","autumn",2010,FALSE,"S08000017",49
"3627",201010,"October","autumn",2010,FALSE,"S08000017",914
"3628",201010,"October","autumn",2010,FALSE,"S08000017",2692
"3629",201010,"October","autumn",2010,FALSE,"S08000029",3189
"3630",201010,"October","autumn",2010,FALSE,"S08000029",101
"3631",201010,"October","autumn",2010,FALSE,"S08000029",419
"3632",201010,"October","autumn",2010,FALSE,"S08000029",3269
"3633",201010,"October","autumn",2010,FALSE,"S08000019",1401
"3634",201010,"October","autumn",2010,FALSE,"S08000019",4749
"3635",201010,"October","autumn",2010,FALSE,"S08000020",5225
"3636",201010,"October","autumn",2010,FALSE,"S08000020",1260
"3637",201010,"October","autumn",2010,FALSE,"S08000020",72
"3638",201010,"October","autumn",2010,FALSE,"S08000020",30
"3639",201010,"October","autumn",2010,FALSE,"S08000020",51
"3640",201010,"October","autumn",2010,FALSE,"S08000020",967
"3641",201010,"October","autumn",2010,FALSE,"S08000020",862
"3642",201010,"October","autumn",2010,FALSE,"S08000020",264
"3643",201010,"October","autumn",2010,FALSE,"S08000020",172
"3644",201010,"October","autumn",2010,FALSE,"S08000020",309
"3645",201010,"October","autumn",2010,FALSE,"S08000020",1867
"3646",201010,"October","autumn",2010,FALSE,"S08000020",78
"3647",201010,"October","autumn",2010,FALSE,"S08000020",41
"3648",201010,"October","autumn",2010,FALSE,"S08000020",71
"3649",201010,"October","autumn",2010,FALSE,"S08000020",62
"3650",201010,"October","autumn",2010,FALSE,"S08000020",36
"3651",201010,"October","autumn",2010,FALSE,"S08000020",118
"3652",201010,"October","autumn",2010,FALSE,"S08000031",1298
"3653",201010,"October","autumn",2010,FALSE,"S08000031",2766
"3654",201010,"October","autumn",2010,FALSE,"S08000031",5984
"3655",201010,"October","autumn",2010,FALSE,"S08000031",6121
"3656",201010,"October","autumn",2010,FALSE,"S08000031",3575
"3657",201010,"October","autumn",2010,FALSE,"S08000031",1253
"3658",201010,"October","autumn",2010,FALSE,"S08000031",4914
"3659",201010,"October","autumn",2010,FALSE,"S08000031",3896
"3660",201010,"October","autumn",2010,FALSE,"S08000031",3351
"3661",201010,"October","autumn",2010,FALSE,"S08000031",4727
"3662",201010,"October","autumn",2010,FALSE,"S08000022",590
"3663",201010,"October","autumn",2010,FALSE,"S08000022",65
"3664",201010,"October","autumn",2010,FALSE,"S08000022",306
"3665",201010,"October","autumn",2010,FALSE,"S08000022",49
"3666",201010,"October","autumn",2010,FALSE,"S08000022",476
"3667",201010,"October","autumn",2010,FALSE,"S08000022",463
"3668",201010,"October","autumn",2010,FALSE,"S08000022",168
"3669",201010,"October","autumn",2010,FALSE,"S08000022",479
"3670",201010,"October","autumn",2010,FALSE,"S08000022",36
"3671",201010,"October","autumn",2010,FALSE,"S08000022",2496
"3672",201010,"October","autumn",2010,FALSE,"S08000022",256
"3673",201010,"October","autumn",2010,FALSE,"S08000022",100
"3674",201010,"October","autumn",2010,FALSE,"S08000022",683
"3675",201010,"October","autumn",2010,FALSE,"S08000022",261
"3676",201010,"October","autumn",2010,FALSE,"S08000022",220
"3677",201010,"October","autumn",2010,FALSE,"S08000022",135
"3678",201010,"October","autumn",2010,FALSE,"S08000022",98
"3679",201010,"October","autumn",2010,FALSE,"S08000022",286
"3680",201010,"October","autumn",2010,FALSE,"S08000022",152
"3681",201010,"October","autumn",2010,FALSE,"S08000032",5502
"3682",201010,"October","autumn",2010,FALSE,"S08000032",59
"3683",201010,"October","autumn",2010,FALSE,"S08000032",90
"3684",201010,"October","autumn",2010,FALSE,"S08000032",4641
"3685",201010,"October","autumn",2010,FALSE,"S08000032",5340
"3686",201010,"October","autumn",2010,FALSE,"S08000024",23
"3687",201010,"October","autumn",2010,FALSE,"S08000024",145
"3688",201010,"October","autumn",2010,FALSE,"S08000024",2933
"3689",201010,"October","autumn",2010,FALSE,"S08000024",4121
"3690",201010,"October","autumn",2010,FALSE,"S08000024",9719
"3691",201010,"October","autumn",2010,FALSE,"S08000024",2947
"3692",201010,"October","autumn",2010,FALSE,"S08000025",296
"3693",201010,"October","autumn",2010,FALSE,"S08000026",694
"3694",201010,"October","autumn",2010,FALSE,"S08000030",4213
"3695",201010,"October","autumn",2010,FALSE,"S08000030",2055
"3696",201010,"October","autumn",2010,FALSE,"S08000030",37
"3697",201010,"October","autumn",2010,FALSE,"S08000030",9
"3698",201010,"October","autumn",2010,FALSE,"S08000030",237
"3699",201010,"October","autumn",2010,FALSE,"S08000030",1147
"3700",201010,"October","autumn",2010,FALSE,"S08000030",269
"3701",201010,"October","autumn",2010,FALSE,"S08000030",205
"3702",201010,"October","autumn",2010,FALSE,"S08000030",588
"3703",201010,"October","autumn",2010,FALSE,"S08000030",143
"3704",201010,"October","autumn",2010,FALSE,"S08000030",669
"3705",201010,"October","autumn",2010,FALSE,"S08000028",33
"3706",201010,"October","autumn",2010,FALSE,"S08000028",562
"3707",201010,"October","autumn",2010,FALSE,"S08000028",70
"3708",201011,"November","autumn",2010,FALSE,"S08000015",152
"3709",201011,"November","autumn",2010,FALSE,"S08000015",26
"3710",201011,"November","autumn",2010,FALSE,"S08000015",5258
"3711",201011,"November","autumn",2010,FALSE,"S08000015",3279
"3712",201011,"November","autumn",2010,FALSE,"S08000015",95
"3713",201011,"November","autumn",2010,FALSE,"S08000016",12
"3714",201011,"November","autumn",2010,FALSE,"S08000016",59
"3715",201011,"November","autumn",2010,FALSE,"S08000016",13
"3716",201011,"November","autumn",2010,FALSE,"S08000016",68
"3717",201011,"November","autumn",2010,FALSE,"S08000016",1744
"3718",201011,"November","autumn",2010,FALSE,"S08000017",34
"3719",201011,"November","autumn",2010,FALSE,"S08000017",73
"3720",201011,"November","autumn",2010,FALSE,"S08000017",1
"3721",201011,"November","autumn",2010,FALSE,"S08000017",49
"3722",201011,"November","autumn",2010,FALSE,"S08000017",825
"3723",201011,"November","autumn",2010,FALSE,"S08000017",2694
"3724",201011,"November","autumn",2010,FALSE,"S08000029",2854
"3725",201011,"November","autumn",2010,FALSE,"S08000029",97
"3726",201011,"November","autumn",2010,FALSE,"S08000029",273
"3727",201011,"November","autumn",2010,FALSE,"S08000029",3027
"3728",201011,"November","autumn",2010,FALSE,"S08000019",1147
"3729",201011,"November","autumn",2010,FALSE,"S08000019",4277
"3730",201011,"November","autumn",2010,FALSE,"S08000020",4985
"3731",201011,"November","autumn",2010,FALSE,"S08000020",1293
"3732",201011,"November","autumn",2010,FALSE,"S08000020",67
"3733",201011,"November","autumn",2010,FALSE,"S08000020",23
"3734",201011,"November","autumn",2010,FALSE,"S08000020",53
"3735",201011,"November","autumn",2010,FALSE,"S08000020",868
"3736",201011,"November","autumn",2010,FALSE,"S08000020",774
"3737",201011,"November","autumn",2010,FALSE,"S08000020",213
"3738",201011,"November","autumn",2010,FALSE,"S08000020",147
"3739",201011,"November","autumn",2010,FALSE,"S08000020",265
"3740",201011,"November","autumn",2010,FALSE,"S08000020",1764
"3741",201011,"November","autumn",2010,FALSE,"S08000020",62
"3742",201011,"November","autumn",2010,FALSE,"S08000020",30
"3743",201011,"November","autumn",2010,FALSE,"S08000020",98
"3744",201011,"November","autumn",2010,FALSE,"S08000020",48
"3745",201011,"November","autumn",2010,FALSE,"S08000020",36
"3746",201011,"November","autumn",2010,FALSE,"S08000020",74
"3747",201011,"November","autumn",2010,FALSE,"S08000031",1197
"3748",201011,"November","autumn",2010,FALSE,"S08000031",2484
"3749",201011,"November","autumn",2010,FALSE,"S08000031",5635
"3750",201011,"November","autumn",2010,FALSE,"S08000031",5973
"3751",201011,"November","autumn",2010,FALSE,"S08000031",3383
"3752",201011,"November","autumn",2010,FALSE,"S08000031",1154
"3753",201011,"November","autumn",2010,FALSE,"S08000031",4761
"3754",201011,"November","autumn",2010,FALSE,"S08000031",3712
"3755",201011,"November","autumn",2010,FALSE,"S08000031",3768
"3756",201011,"November","autumn",2010,FALSE,"S08000031",4676
"3757",201011,"November","autumn",2010,FALSE,"S08000022",518
"3758",201011,"November","autumn",2010,FALSE,"S08000022",64
"3759",201011,"November","autumn",2010,FALSE,"S08000022",270
"3760",201011,"November","autumn",2010,FALSE,"S08000022",43
"3761",201011,"November","autumn",2010,FALSE,"S08000022",358
"3762",201011,"November","autumn",2010,FALSE,"S08000022",463
"3763",201011,"November","autumn",2010,FALSE,"S08000022",135
"3764",201011,"November","autumn",2010,FALSE,"S08000022",450
"3765",201011,"November","autumn",2010,FALSE,"S08000022",45
"3766",201011,"November","autumn",2010,FALSE,"S08000022",2223
"3767",201011,"November","autumn",2010,FALSE,"S08000022",186
"3768",201011,"November","autumn",2010,FALSE,"S08000022",69
"3769",201011,"November","autumn",2010,FALSE,"S08000022",597
"3770",201011,"November","autumn",2010,FALSE,"S08000022",246
"3771",201011,"November","autumn",2010,FALSE,"S08000022",188
"3772",201011,"November","autumn",2010,FALSE,"S08000022",151
"3773",201011,"November","autumn",2010,FALSE,"S08000022",149
"3774",201011,"November","autumn",2010,FALSE,"S08000022",301
"3775",201011,"November","autumn",2010,FALSE,"S08000022",112
"3776",201011,"November","autumn",2010,FALSE,"S08000032",5088
"3777",201011,"November","autumn",2010,FALSE,"S08000032",49
"3778",201011,"November","autumn",2010,FALSE,"S08000032",87
"3779",201011,"November","autumn",2010,FALSE,"S08000032",4335
"3780",201011,"November","autumn",2010,FALSE,"S08000032",5027
"3781",201011,"November","autumn",2010,FALSE,"S08000024",9
"3782",201011,"November","autumn",2010,FALSE,"S08000024",120
"3783",201011,"November","autumn",2010,FALSE,"S08000024",2750
"3784",201011,"November","autumn",2010,FALSE,"S08000024",3810
"3785",201011,"November","autumn",2010,FALSE,"S08000024",8863
"3786",201011,"November","autumn",2010,FALSE,"S08000024",3026
"3787",201011,"November","autumn",2010,FALSE,"S08000025",188
"3788",201011,"November","autumn",2010,FALSE,"S08000026",608
"3789",201011,"November","autumn",2010,FALSE,"S08000030",3737
"3790",201011,"November","autumn",2010,FALSE,"S08000030",1824
"3791",201011,"November","autumn",2010,FALSE,"S08000030",24
"3792",201011,"November","autumn",2010,FALSE,"S08000030",7
"3793",201011,"November","autumn",2010,FALSE,"S08000030",200
"3794",201011,"November","autumn",2010,FALSE,"S08000030",1065
"3795",201011,"November","autumn",2010,FALSE,"S08000030",224
"3796",201011,"November","autumn",2010,FALSE,"S08000030",156
"3797",201011,"November","autumn",2010,FALSE,"S08000030",452
"3798",201011,"November","autumn",2010,FALSE,"S08000030",89
"3799",201011,"November","autumn",2010,FALSE,"S08000030",533
"3800",201011,"November","autumn",2010,FALSE,"S08000028",24
"3801",201011,"November","autumn",2010,FALSE,"S08000028",475
"3802",201011,"November","autumn",2010,FALSE,"S08000028",81
"3803",201012,"December","winter",2011,TRUE,"S08000015",190
"3804",201012,"December","winter",2011,TRUE,"S08000015",29
"3805",201012,"December","winter",2011,TRUE,"S08000015",5242
"3806",201012,"December","winter",2011,TRUE,"S08000015",3471
"3807",201012,"December","winter",2011,TRUE,"S08000015",86
"3808",201012,"December","winter",2011,TRUE,"S08000016",7
"3809",201012,"December","winter",2011,TRUE,"S08000016",66
"3810",201012,"December","winter",2011,TRUE,"S08000016",19
"3811",201012,"December","winter",2011,TRUE,"S08000016",51
"3812",201012,"December","winter",2011,TRUE,"S08000016",1821
"3813",201012,"December","winter",2011,TRUE,"S08000017",33
"3814",201012,"December","winter",2011,TRUE,"S08000017",63
"3815",201012,"December","winter",2011,TRUE,"S08000017",5
"3816",201012,"December","winter",2011,TRUE,"S08000017",29
"3817",201012,"December","winter",2011,TRUE,"S08000017",922
"3818",201012,"December","winter",2011,TRUE,"S08000017",2720
"3819",201012,"December","winter",2011,TRUE,"S08000029",2888
"3820",201012,"December","winter",2011,TRUE,"S08000029",80
"3821",201012,"December","winter",2011,TRUE,"S08000029",291
"3822",201012,"December","winter",2011,TRUE,"S08000029",3149
"3823",201012,"December","winter",2011,TRUE,"S08000019",1198
"3824",201012,"December","winter",2011,TRUE,"S08000019",4497
"3825",201012,"December","winter",2011,TRUE,"S08000020",5094
"3826",201012,"December","winter",2011,TRUE,"S08000020",1064
"3827",201012,"December","winter",2011,TRUE,"S08000020",55
"3828",201012,"December","winter",2011,TRUE,"S08000020",30
"3829",201012,"December","winter",2011,TRUE,"S08000020",26
"3830",201012,"December","winter",2011,TRUE,"S08000020",917
"3831",201012,"December","winter",2011,TRUE,"S08000020",629
"3832",201012,"December","winter",2011,TRUE,"S08000020",201
"3833",201012,"December","winter",2011,TRUE,"S08000020",149
"3834",201012,"December","winter",2011,TRUE,"S08000020",246
"3835",201012,"December","winter",2011,TRUE,"S08000020",1728
"3836",201012,"December","winter",2011,TRUE,"S08000020",58
"3837",201012,"December","winter",2011,TRUE,"S08000020",15
"3838",201012,"December","winter",2011,TRUE,"S08000020",75
"3839",201012,"December","winter",2011,TRUE,"S08000020",49
"3840",201012,"December","winter",2011,TRUE,"S08000020",21
"3841",201012,"December","winter",2011,TRUE,"S08000020",71
"3842",201012,"December","winter",2011,TRUE,"S08000031",1087
"3843",201012,"December","winter",2011,TRUE,"S08000031",2746
"3844",201012,"December","winter",2011,TRUE,"S08000031",5379
"3845",201012,"December","winter",2011,TRUE,"S08000031",5947
"3846",201012,"December","winter",2011,TRUE,"S08000031",3020
"3847",201012,"December","winter",2011,TRUE,"S08000031",990
"3848",201012,"December","winter",2011,TRUE,"S08000031",4937
"3849",201012,"December","winter",2011,TRUE,"S08000031",3681
"3850",201012,"December","winter",2011,TRUE,"S08000031",3516
"3851",201012,"December","winter",2011,TRUE,"S08000031",4717
"3852",201012,"December","winter",2011,TRUE,"S08000022",555
"3853",201012,"December","winter",2011,TRUE,"S08000022",67
"3854",201012,"December","winter",2011,TRUE,"S08000022",291
"3855",201012,"December","winter",2011,TRUE,"S08000022",46
"3856",201012,"December","winter",2011,TRUE,"S08000022",463
"3857",201012,"December","winter",2011,TRUE,"S08000022",387
"3858",201012,"December","winter",2011,TRUE,"S08000022",129
"3859",201012,"December","winter",2011,TRUE,"S08000022",403
"3860",201012,"December","winter",2011,TRUE,"S08000022",29
"3861",201012,"December","winter",2011,TRUE,"S08000022",2205
"3862",201012,"December","winter",2011,TRUE,"S08000022",228
"3863",201012,"December","winter",2011,TRUE,"S08000022",70
"3864",201012,"December","winter",2011,TRUE,"S08000022",630
"3865",201012,"December","winter",2011,TRUE,"S08000022",270
"3866",201012,"December","winter",2011,TRUE,"S08000022",179
"3867",201012,"December","winter",2011,TRUE,"S08000022",113
"3868",201012,"December","winter",2011,TRUE,"S08000022",90
"3869",201012,"December","winter",2011,TRUE,"S08000022",314
"3870",201012,"December","winter",2011,TRUE,"S08000022",128
"3871",201012,"December","winter",2011,TRUE,"S08000032",4823
"3872",201012,"December","winter",2011,TRUE,"S08000032",35
"3873",201012,"December","winter",2011,TRUE,"S08000032",72
"3874",201012,"December","winter",2011,TRUE,"S08000032",4192
"3875",201012,"December","winter",2011,TRUE,"S08000032",4830
"3876",201012,"December","winter",2011,TRUE,"S08000024",6
"3877",201012,"December","winter",2011,TRUE,"S08000024",92
