Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20220617,S92000003,4,492,398338,,:,,:,,:,428,377417,64,20921,13.008130081300813,5.252072360658536
20220617,S92000003,5,474,393657,,:,,:,,:,429,374125,45,19532,9.49367088607595,4.961679838031586
20220618,S92000003,1,289,414564,,:,,:,,:,221,384039,68,30525,23.529411764705884,7.363157437693577
20220618,S92000003,2,367,404475,,:,,:,,:,303,378364,64,26111,17.438692098092645,6.455528771864763
20220618,S92000003,3,385,374838,,:,,:,,:,340,354125,45,20713,11.688311688311687,5.525853835523613
20220618,S92000003,4,424,398762,,:,,:,,:,369,377786,55,20976,12.971698113207546,5.260280568359072
20220618,S92000003,5,439,394096,,:,,:,,:,396,374521,43,19575,9.79498861047836,4.9670638626121555
20220619,S92000003,1,392,414956,,:,,:,,:,292,384331,100,30625,25.510204081632654,7.380300561987295
20220619,S92000003,2,444,404919,,:,,:,,:,357,378721,87,26198,19.594594594594593,6.469935962501142
20220619,S92000003,3,451,375289,,:,,:,,:,386,354511,65,20778,14.41241685144124,5.536533178430489
20220619,S92000003,4,532,399294,,:,,:,,:,462,378248,70,21046,13.157894736842104,5.270802967237174
20220619,S92000003,5,575,394671,,:,,:,,:,501,375022,74,19649,12.869565217391305,4.978577093325834
20220620,S92000003,1,488,415444,,:,,:,,:,367,384698,121,30746,24.795081967213115,7.400756780697278
20220620,S92000003,2,552,405471,,:,,:,,:,442,379163,110,26308,19.92753623188406,6.488256866705633
20220620,S92000003,3,561,375850,,:,,:,,:,476,354987,85,20863,15.151515151515152,5.5508846614340825
20220620,S92000003,4,646,399940,,:,,:,,:,535,378783,111,21157,17.18266253869969,5.290043506525979
20220620,S92000003,5,600,395271,,:,,:,,:,517,375539,83,19732,13.833333333333334,4.992018134393872
20220621,S92000003,1,520,415964,,:,,:,,:,399,385097,121,30867,23.26923076923077,7.420594089873162
20220621,S92000003,2,630,406101,,:,,:,,:,498,379661,132,26440,20.952380952380953,6.510695615130226
20220621,S92000003,3,613,376463,,:,,:,,:,495,355482,118,20981,19.249592169657426,5.573190459620202
20220621,S92000003,4,708,400648,,:,,:,,:,590,379373,118,21275,16.666666666666668,5.310147560951259
20220621,S92000003,5,717,395988,,:,,:,,:,605,376144,112,19844,15.620641562064156,5.011262967564674
20220622,S92000003,1,504,416468,,:,,:,,:,397,385494,107,30974,21.23015873015873,7.43730610755208
20220622,S92000003,2,550,406651,,:,,:,,:,417,380078,133,26573,24.181818181818183,6.5345960049280585
20220622,S92000003,3,600,377063,,:,,:,,:,495,355977,105,21086,17.5,5.592168947894649
20220622,S92000003,4,637,401285,,:,,:,,:,537,379910,100,21375,15.698587127158556,5.326638174863252
20220622,S92000003,5,653,396641,,:,,:,,:,567,376711,86,19930,13.169984686064318,5.024694875214615
20220623,S92000003,1,456,416924,,:,,:,,:,367,385861,89,31063,19.517543859649123,7.450518559737506
20220623,S92000003,2,510,407161,,:,,:,,:,402,380480,108,26681,21.176470588235293,6.552936062147406
20220623,S92000003,3,545,377608,,:,,:,,:,462,356439,83,21169,15.229357798165138,5.606078261053791
20220623,S92000003,4,587,401872,,:,,:,,:,501,380411,86,21461,14.65076660988075,5.3402575944579365
20220623,S92000003,5,625,397266,,:,,:,,:,539,377250,86,20016,13.76,5.038437721828699
20220624,S92000003,1,403,417327,,:,,:,,:,326,386187,77,31140,19.106699751861044,7.461774579646176
20220624,S92000003,2,474,407635,,:,,:,,:,379,380859,95,26776,20.042194092827003,6.568621438296515
20220624,S92000003,3,517,378125,,:,,:,,:,426,356865,91,21260,17.60154738878143,5.622479338842975
20220624,S92000003,4,568,402440,,:,,:,,:,497,380908,71,21532,12.5,5.3503627869993045
20220624,S92000003,5,582,397848,,:,,:,,:,489,377739,93,20109,15.97938144329897,5.054442902817156
20220625,S92000003,1,346,417673,,:,,:,,:,276,386463,70,31210,20.23121387283237,7.472352773581247
20220625,S92000003,2,424,408059,,:,,:,,:,345,381204,79,26855,18.632075471698112,6.581156156340137
20220625,S92000003,3,461,378586,,:,,:,,:,397,357262,64,21324,13.882863340563992,5.632537917408462
20220625,S92000003,4,478,402918,,:,,:,,:,411,381319,67,21599,14.01673640167364,5.360644101281154
20220625,S92000003,5,505,398353,,:,,:,,:,442,378181,63,20172,12.475247524752476,5.063850404038629
20220626,S92000003,1,405,418078,,:,,:,,:,324,386787,81,31291,20,7.484488540415903
20220626,S92000003,2,549,408608,,:,,:,,:,437,381641,112,26967,20.40072859744991,6.599723940794111
20220626,S92000003,3,518,379104,,:,,:,,:,432,357694,86,21410,16.602316602316602,5.647526800033764
20220626,S92000003,4,559,403477,,:,,:,,:,481,381800,78,21677,13.953488372093023,5.372549116802197
20220626,S92000003,5,571,398924,,:,,:,,:,494,378675,77,20249,13.485113835376533,5.0759041822502535
20220627,S92000003,1,533,418611,,:,,:,,:,386,387173,147,31438,27.579737335834896,7.510074986084933
20220627,S92000003,2,554,409162,,:,,:,,:,436,382077,118,27085,21.299638989169676,6.619627433632644
20220627,S92000003,3,609,379713,,:,,:,,:,501,358195,108,21518,17.733990147783253,5.666911588489201
20220627,S92000003,4,649,404126,,:,,:,,:,550,382350,99,21776,15.254237288135592,5.388418463548497
20220627,S92000003,5,633,399557,,:,,:,,:,543,379218,90,20339,14.218009478672986,5.090387604271731
20220628,S92000003,1,512,419123,,:,,:,,:,379,387552,133,31571,25.9765625,7.532633618293437
20220628,S92000003,2,582,409744,,:,,:,,:,436,382513,146,27231,25.08591065292096,6.645856925299699
20220628,S92000003,3,638,380351,,:,,:,,:,522,358717,116,21634,18.181818181818183,5.68790406755865
20220628,S92000003,4,622,404748,,:,,:,,:,533,382883,89,21865,14.308681672025724,5.402126755413245
20220628,S92000003,5,610,400167,,:,,:,,:,512,379730,98,20437,16.065573770491802,5.107117778327548
20220629,S92000003,1,478,419601,,:,,:,,:,350,387902,128,31699,26.778242677824267,7.554557782274113
20220629,S92000003,2,511,410255,,:,,:,,:,395,382908,116,27347,22.70058708414873,6.665854163873688
20220629,S92000003,3,519,380870,,:,,:,,:,428,359145,91,21725,17.533718689788053,5.704045999947489
20220629,S92000003,4,569,405317,,:,,:,,:,477,383360,92,21957,16.16871704745167,5.417241319757128
20220629,S92000003,5,585,400752,,:,,:,,:,486,380216,99,20536,16.923076923076923,5.124366191559868
20220630,S92000003,1,433,420034,,:,,:,,:,318,388220,115,31814,26.55889145496536,7.574148759386145
20220630,S92000003,2,511,410766,,:,,:,,:,378,383286,133,27480,26.027397260273972,6.689940257957085
20220630,S92000003,3,514,381384,,:,,:,,:,430,359575,84,21809,16.342412451361866,5.718383571413589
20220630,S92000003,4,525,405842,,:,,:,,:,434,383794,91,22048,17.333333333333332,5.432656058268981
20220630,S92000003,5,534,401286,,:,,:,,:,480,380696,54,20590,10.112359550561798,5.131003822709987
20220701,S92000003,1,423,420457,,:,,:,,:,310,388530,113,31927,26.713947990543737,7.593404319585594
20220701,S92000003,2,467,411233,,:,,:,,:,369,383655,98,27578,20.98501070663811,6.706173872233016
20220701,S92000003,3,441,381825,,:,,:,,:,366,359941,75,21884,17.006802721088434,5.7314214627119755
20220701,S92000003,4,514,406356,,:,,:,,:,440,384234,74,22122,14.396887159533074,5.443994920709919
20220701,S92000003,5,556,401842,,:,,:,,:,479,381175,77,20667,13.848920863309353,5.143066180239995
20220702,S92000003,1,366,420823,,:,,:,,:,275,388805,91,32018,24.863387978142075,7.608424444481409
20220702,S92000003,2,459,411692,,:,,:,,:,354,384009,105,27683,22.875816993464053,6.724201587594609
20220702,S92000003,3,453,382278,,:,,:,,:,382,360323,71,21955,15.673289183222956,5.743202590784717
20220702,S92000003,4,475,406831,,:,,:,,:,418,384652,57,22179,12,5.451649456408189
20220702,S92000003,5,490,402332,,:,,:,,:,407,381582,83,20750,16.93877551020408,5.157432170446298
20220703,S92000003,1,464,421287,,:,,:,,:,351,389156,113,32131,24.353448275862068,7.626867195047557
20220703,S92000003,2,489,412181,,:,,:,,:,386,384395,103,27786,21.063394683026583,6.74121320487844
20220703,S92000003,3,511,382789,,:,,:,,:,424,360747,87,22042,17.025440313111545,5.758263690962907
20220703,S92000003,4,492,407323,,:,,:,,:,414,385066,78,22257,15.853658536585366,5.4642139039533735
20220703,S92000003,5,535,402867,,:,,:,,:,469,382051,66,20816,12.336448598130842,5.166965772823289
20220704,S92000003,1,587,421874,,:,,:,,:,416,389572,171,32302,29.131175468483814,7.65678851979501
20220704,S92000003,2,629,412810,,:,,:,,:,470,384865,159,27945,25.278219395866454,6.769458104212592
20220704,S92000003,3,611,383400,,:,,:,,:,499,361246,112,22154,18.330605564648117,5.77829942618675
20220704,S92000003,4,605,407928,,:,,:,,:,488,385554,117,22374,19.33884297520661,5.484791433782433
20220704,S92000003,5,587,403454,,:,,:,,:,497,382548,90,20906,15.332197614991482,5.181755540904291
20220705,S92000003,1,595,422469,,:,,:,,:,409,389981,186,32488,31.26050420168067,7.690031694633216
20220705,S92000003,2,652,413462,,:,,:,,:,512,385377,140,28085,21.47239263803681,6.792643580304841
20220705,S92000003,3,597,383997,,:,,:,,:,486,361732,111,22265,18.592964824120603,5.798222381945692
20220705,S92000003,4,558,408486,,:,,:,,:,471,386025,87,22461,15.591397849462366,5.498597259147192
20220705,S92000003,5,591,404045,,:,,:,,:,509,383057,82,20988,13.874788494077832,5.194470912893366
20220706,S92000003,1,549,423018,,:,,:,,:,394,390375,155,32643,28.233151183970858,7.716692906684822
20220706,S92000003,2,542,414004,,:,,:,,:,399,385776,143,28228,26.383763837638377,6.818291610709076
20220706,S92000003,3,528,384525,,:,,:,,:,423,362155,105,22370,19.886363636363637,5.817567128275145
20220706,S92000003,4,604,409090,,:,,:,,:,500,386525,104,22565,17.218543046357617,5.515901146446992
20220706,S92000003,5,516,404561,,:,,:,,:,435,383492,81,21069,15.69767441860465,5.207867293189408
20220707,S92000003,1,411,423429,,:,,:,,:,296,390671,115,32758,27.980535279805352,7.736361940254446
20220707,S92000003,2,421,414425,,:,,:,,:,323,386099,98,28326,23.27790973871734,6.8350123665319416
20220707,S92000003,3,479,385004,,:,,:,,:,402,362557,77,22447,16.075156576200417,5.830329035542488
20220707,S92000003,4,435,409525,,:,,:,,:,356,386881,79,22644,18.160919540229884,5.529332763567548
20220707,S92000003,5,452,405013,,:,,:,,:,375,383867,77,21146,17.035398230088497,5.221066978096999
20220708,S92000003,1,439,423868,,:,,:,,:,325,390996,114,32872,25.968109339407743,7.755244557267829
20220708,S92000003,2,432,414857,,:,,:,,:,320,386419,112,28438,25.925925925925927,6.854892167662592
20220708,S92000003,3,443,385447,,:,,:,,:,361,362918,82,22529,18.510158013544014,5.844902152565722
20220708,S92000003,4,475,410000,,:,,:,,:,399,387280,76,22720,16,5.541463414634146
20220708,S92000003,5,417,405430,,:,,:,,:,355,384222,62,21208,14.86810551558753,5.230989319981254
20220709,S92000003,1,303,424171,,:,,:,,:,227,391223,76,32948,25.08250825082508,7.767622020364429
20220709,S92000003,2,328,415185,,:,,:,,:,258,386677,70,28508,21.341463414634145,6.866336693281308
20220709,S92000003,3,362,385809,,:,,:,,:,298,363216,64,22593,17.679558011049725,5.856006469522484
20220709,S92000003,4,381,410381,,:,,:,,:,315,387595,66,22786,17.322834645669293,5.552401305128649
20220709,S92000003,5,348,405778,,:,,:,,:,289,384511,59,21267,16.95402298850575,5.241043131958854
20220710,S92000003,1,338,424509,,:,,:,,:,255,391478,83,33031,24.55621301775148,7.7809893312038145
20220710,S92000003,2,374,415559,,:,,:,,:,301,386978,73,28581,19.518716577540108,6.877723740792523
20220710,S92000003,3,420,386229,,:,,:,,:,336,363552,84,22677,20,5.871387182215732
20220710,S92000003,4,373,410754,,:,,:,,:,304,387899,69,22855,18.498659517426272,5.564157622323824
20220710,S92000003,5,401,406179,,:,,:,,:,331,384842,70,21337,17.456359102244388,5.253102696101965
20220711,S92000003,1,474,424983,,:,,:,,:,328,391806,146,33177,30.80168776371308,7.806665207784782
20220711,S92000003,2,503,416062,,:,,:,,:,360,387338,143,28724,28.429423459244532,6.9037787637419425
20220711,S92000003,3,484,386713,,:,,:,,:,395,363947,89,22766,18.388429752066116,5.8870531893161075
20220711,S92000003,4,457,411211,,:,,:,,:,384,388283,73,22928,15.973741794310722,5.57572633027813
20220711,S92000003,5,430,406609,,:,,:,,:,356,385198,74,21411,17.209302325581394,5.265746700146824
20220712,S92000003,1,522,425505,,:,,:,,:,360,392166,162,33339,31.03448275862069,7.8351605739062995
20220712,S92000003,2,488,416550,,:,,:,,:,357,387695,131,28855,26.84426229508197,6.927139599087744
20220712,S92000003,3,454,387167,,:,,:,,:,377,364324,77,22843,16.96035242290749,5.900037968111952
20220712,S92000003,4,463,411674,,:,,:,,:,378,388661,85,23013,18.3585313174946,5.590102848370313
20220712,S92000003,5,446,407055,,:,,:,,:,376,385574,70,21481,15.695067264573993,5.277173846286129
20220713,S92000003,1,433,425938,,:,,:,,:,285,392451,148,33487,34.18013856812933,7.861942348416906
20220713,S92000003,2,407,416957,,:,,:,,:,286,387981,121,28976,29.72972972972973,6.949397659710714
20220713,S92000003,3,438,387605,,:,,:,,:,348,364672,90,22933,20.54794520547945,5.916590343261825
20220713,S92000003,4,383,412057,,:,,:,,:,325,388986,58,23071,15.143603133159267,5.598982665019645
20220713,S92000003,5,376,407431,,:,,:,,:,314,385888,62,21543,16.48936170212766,5.28752107718853
20220714,S92000003,1,357,426295,,:,,:,,:,244,392695,113,33600,31.65266106442577,7.881865844075112
20220714,S92000003,2,312,417269,,:,,:,,:,241,388222,71,29047,22.756410256410255,6.9612168649001
20220714,S92000003,3,333,387938,,:,,:,,:,270,364942,63,22996,18.91891891891892,5.927751341709242
20220714,S92000003,4,321,412378,,:,,:,,:,257,389243,64,23135,19.937694704049843,5.610144091100883
20220714,S92000003,5,317,407748,,:,,:,,:,262,386150,55,21598,17.350157728706623,5.296899065108842
20220715,S92000003,1,328,426623,,:,,:,,:,235,392930,93,33693,28.353658536585368,7.8976051455266125
20220715,S92000003,2,332,417601,,:,,:,,:,248,388470,84,29131,25.301204819277107,6.975797471749349
20220715,S92000003,3,282,388220,,:,,:,,:,221,365163,61,23057,21.631205673758867,5.939158209262789
20220715,S92000003,4,353,412731,,:,,:,,:,287,389530,66,23201,18.69688385269122,5.621336899820949
20220715,S92000003,5,293,408041,,:,,:,,:,253,386403,40,21638,13.651877133105804,5.3028984832406545
20220716,S92000003,1,215,426838,,:,,:,,:,152,393082,63,33756,29.302325581395348,7.9083867884302705
20220716,S92000003,2,243,417844,,:,,:,,:,190,388660,53,29184,21.81069958847737,6.984424809258958
20220716,S92000003,3,252,388472,,:,,:,,:,218,365381,34,23091,13.492063492063492,5.944057744187483
20220716,S92000003,4,272,413003,,:,,:,,:,236,389766,36,23237,13.235294117647058,5.6263513824354785
20220716,S92000003,5,280,408321,,:,,:,,:,236,386639,44,21682,15.714285714285714,5.310037935839695
20220717,S92000003,1,268,427106,,:,,:,,:,183,393265,85,33841,31.71641791044776,7.923325825439118
20220717,S92000003,2,296,418140,,:,,:,,:,224,388884,72,29256,24.324324324324323,6.996699669966997
20220717,S92000003,3,293,388765,,:,,:,,:,243,365624,50,23141,17.064846416382252,5.952439134181318
20220717,S92000003,4,296,413299,,:,,:,,:,250,390016,46,23283,15.54054054054054,5.633451810916552
20220717,S92000003,5,286,408607,,:,,:,,:,242,386881,44,21726,15.384615384615383,5.317089526121677
20220718,S92000003,1,328,427434,,:,,:,,:,223,393488,105,33946,32.01219512195122,7.941810899460502
20220718,S92000003,2,345,418485,,:,,:,,:,246,389130,99,29355,28.695652173913043,7.014588336499516
20220718,S92000003,3,310,389075,,:,,:,,:,249,365873,61,23202,19.677419354838708,5.963374670693311
20220718,S92000003,4,350,413649,,:,,:,,:,289,390305,61,23344,17.428571428571427,5.643431991857831
20220718,S92000003,5,318,408925,,:,,:,,:,262,387143,56,21782,17.61006289308176,5.326649141040533
20220719,S92000003,1,358,427792,,:,,:,,:,261,393749,97,34043,27.094972067039105,7.957839323783521
20220719,S92000003,2,308,418793,,:,,:,,:,224,389354,84,29439,27.272727272727273,7.029487121322467
20220719,S92000003,3,350,389425,,:,,:,,:,265,366138,85,23287,24.285714285714285,5.979842074853951
20220719,S92000003,4,319,413968,,:,,:,,:,250,390555,69,23413,21.630094043887148,5.655751169172496
20220719,S92000003,5,335,409260,,:,,:,,:,275,387418,60,21842,17.91044776119403,5.336949616380785
20220720,S92000003,1,299,428091,,:,,:,,:,198,393947,101,34144,33.779264214046826,7.975874288410641
20220720,S92000003,2,313,419106,,:,,:,,:,227,389581,86,29525,27.476038338658142,7.04475717360286
20220720,S92000003,3,329,389754,,:,,:,,:,266,366404,63,23350,19.148936170212767,5.990958399400648
20220720,S92000003,4,286,414254,,:,,:,,:,226,390781,60,23473,20.97902097902098,5.666330319079599
20220720,S92000003,5,270,409530,,:,,:,,:,231,387649,39,21881,14.444444444444445,5.342954118135424
20220721,S92000003,1,273,428364,,:,,:,,:,196,394143,77,34221,28.205128205128204,7.9887665630165
20220721,S92000003,2,254,419360,,:,,:,,:,185,389766,69,29594,27.165354330708663,7.056943914536436
20220721,S92000003,3,241,389995,,:,,:,,:,194,366598,47,23397,19.50207468879668,5.999307683431839
20220721,S92000003,4,243,414497,,:,,:,,:,202,390983,41,23514,16.872427983539094,5.672899924486788
20220721,S92000003,5,245,409775,,:,,:,,:,207,387856,38,21919,15.510204081632653,5.349033005917882
20220722,S92000003,1,224,428588,,:,,:,,:,164,394307,60,34281,26.785714285714285,7.998590721158782
20220722,S92000003,2,214,419574,,:,,:,,:,149,389915,65,29659,30.373831775700936,7.068836486531577
20220722,S92000003,3,236,390231,,:,,:,,:,188,366786,48,23445,20.338983050847457,6.007979888835075
20220722,S92000003,4,215,414712,,:,,:,,:,174,391157,41,23555,19.069767441860463,5.679845290225506
20220722,S92000003,5,204,409979,,:,,:,,:,158,388014,46,21965,22.54901960784314,5.357591486393206
20220723,S92000003,1,179,428767,,:,,:,,:,134,394441,45,34326,25.139664804469273,8.005746710917585
20220723,S92000003,2,202,419776,,:,,:,,:,159,390074,43,29702,21.287128712871286,7.075678457081872
20220723,S92000003,3,190,390421,,:,,:,,:,140,366926,50,23495,26.31578947368421,6.017862768652301
20220723,S92000003,4,182,414894,,:,,:,,:,146,391303,36,23591,19.78021978021978,5.686030648792221
20220723,S92000003,5,200,410179,,:,,:,,:,168,388182,32,21997,16,5.362780639671948
20220724,S92000003,1,205,428972,,:,,:,,:,136,394577,69,34395,33.65853658536585,8.01800583721082
20220724,S92000003,2,188,419964,,:,,:,,:,141,390215,47,29749,25,7.083702412587746
20220724,S92000003,3,197,390618,,:,,:,,:,141,367067,56,23551,28.426395939086294,6.029164042619644
20220724,S92000003,4,204,415098,,:,,:,,:,165,391468,39,23630,19.11764705882353,5.6926316195211735
20220724,S92000003,5,191,410370,,:,,:,,:,150,388332,41,22038,21.465968586387433,5.370275604941882
20220725,S92000003,1,251,429223,,:,,:,,:,182,394759,69,34464,27.49003984063745,8.02939264671278
20220725,S92000003,2,264,420228,,:,,:,,:,178,390393,86,29835,32.57575757575758,7.099717296324852
20220725,S92000003,3,226,390844,,:,,:,,:,169,367236,57,23608,25.221238938053094,6.040261587743448
20220725,S92000003,4,257,415355,,:,,:,,:,189,391657,68,23698,26.459143968871594,5.7054808537275346
20220725,S92000003,5,245,410615,,:,,:,,:,203,388535,42,22080,17.142857142857142,5.377299903802832
20220726,S92000003,1,228,429451,,:,,:,,:,147,394906,81,34545,35.526315789473685,8.043991049037027
20220726,S92000003,2,272,420500,,:,,:,,:,189,390582,83,29918,30.514705882352946,7.114863258026159
20220726,S92000003,3,211,391055,,:,,:,,:,167,367403,44,23652,20.85308056872038,6.048254081906637
20220726,S92000003,4,234,415589,,:,,:,,:,185,391842,49,23747,20.94017094017094,5.714058841788401
20220726,S92000003,5,208,410823,,:,,:,,:,176,388711,32,22112,15.384615384615383,5.382366615306348
20220727,S92000003,1,230,429681,,:,,:,,:,168,395074,62,34607,26.956521739130434,8.054114564060315
20220727,S92000003,2,208,420708,,:,,:,,:,140,390722,68,29986,32.69230769230769,7.127508866006827
20220727,S92000003,3,211,391266,,:,,:,,:,167,367570,44,23696,20.85308056872038,6.056237955764109
20220727,S92000003,4,190,415779,,:,,:,,:,149,391991,41,23788,21.57894736842105,5.721308676003358
20220727,S92000003,5,197,411020,,:,,:,,:,162,388873,35,22147,17.766497461928935,5.388302272395504
20220728,S92000003,1,184,429865,,:,,:,,:,120,395194,64,34671,34.78260869565217,8.065555465087876
20220728,S92000003,2,183,420891,,:,,:,,:,129,390851,54,30040,29.50819672131147,7.1372398079312696
20220728,S92000003,3,167,391433,,:,,:,,:,130,367700,37,23733,22.15568862275449,6.063106585290458
20220728,S92000003,4,193,415972,,:,,:,,:,154,392145,39,23827,20.207253886010363,5.728029771234603
20220728,S92000003,5,183,411203,,:,,:,,:,152,389025,31,22178,16.939890710382514,5.393443141222218
20220729,S92000003,1,183,430048,,:,,:,,:,122,395316,61,34732,33.333333333333336,8.076307760994121
20220729,S92000003,2,155,421046,,:,,:,,:,120,390971,35,30075,22.580645161290324,7.142925001068767
20220729,S92000003,3,179,391612,,:,,:,,:,136,367836,43,23776,24.022346368715084,6.071315485735881
20220729,S92000003,4,172,416144,,:,,:,,:,139,392284,33,23860,19.186046511627907,5.733592218078358
20220729,S92000003,5,151,411354,,:,,:,,:,116,389141,35,22213,23.178807947019862,5.399971800444386
20220730,S92000003,1,126,430174,,:,,:,,:,92,395408,34,34766,26.984126984126984,8.081845950708319
20220730,S92000003,2,138,421184,,:,,:,,:,107,391078,31,30106,22.463768115942027,7.147944841209543
20220730,S92000003,3,115,391727,,:,,:,,:,85,367921,30,23806,26.08695652173913,6.077191513477499
20220730,S92000003,4,139,416283,,:,,:,,:,114,392398,25,23885,17.985611510791365,5.737683258744652
20220730,S92000003,5,125,411479,,:,,:,,:,107,389248,18,22231,14.4,5.402705848901159
20220731,S92000003,1,137,430311,,:,,:,,:,98,395506,39,34805,28.467153284671532,8.088336110394575
20220731,S92000003,2,144,421328,,:,,:,,:,97,391175,47,30153,32.638888888888886,7.156657046291725
20220731,S92000003,3,148,391875,,:,,:,,:,118,368039,30,23836,20.27027027027027,6.082551834130782
20220731,S92000003,4,139,416422,,:,,:,,:,109,392507,30,23915,21.58273381294964,5.742972273318893
20220731,S92000003,5,140,411619,,:,,:,,:,116,389364,24,22255,17.142857142857142,5.406698913315469
20220801,S92000003,1,185,430496,,:,,:,,:,129,395635,56,34861,30.27027027027027,8.097868505166135
20220801,S92000003,2,197,421525,,:,,:,,:,157,391332,40,30193,20.304568527918786,7.162801731807129
20220801,S92000003,3,172,392047,,:,,:,,:,140,368179,32,23868,18.6046511627907,6.088045565965305
20220801,S92000003,4,165,416587,,:,,:,,:,128,392635,37,23952,22.424242424242426,5.749579319565901
20220801,S92000003,5,196,411815,,:,,:,,:,163,389527,33,22288,16.836734693877553,5.4121389458858955
20220802,S92000003,1,194,430690,,:,,:,,:,136,395771,58,34919,29.89690721649485,8.107687663981054
20220802,S92000003,2,177,421702,,:,,:,,:,123,391455,54,30247,30.508474576271187,7.172600556791289
20220802,S92000003,3,171,392218,,:,,:,,:,117,368296,54,23922,31.57894736842105,6.099159141089904
20220802,S92000003,4,198,416785,,:,,:,,:,155,392790,43,23995,21.717171717171716,5.757164965149897
20220802,S92000003,5,171,411986,,:,,:,,:,136,389663,35,22323,20.46783625730994,5.4183880034758465
20220803,S92000003,1,192,430882,,:,,:,,:,139,395910,53,34972,27.604166666666668,8.116375248908053
20220803,S92000003,2,177,421879,,:,,:,,:,128,391583,49,30296,27.68361581920904,7.181205985602507
20220803,S92000003,3,168,392386,,:,,:,,:,133,368429,35,23957,20.833333333333332,6.105467575295755
20220803,S92000003,4,166,416951,,:,,:,,:,130,392920,36,24031,21.686746987951807,5.7635069828349135
20220803,S92000003,5,170,412156,,:,,:,,:,131,389794,39,22362,22.941176470588236,5.425615543629111
20220804,S92000003,1,130,431012,,:,,:,,:,90,396000,40,35012,30.76923076923077,8.123207706513972
20220804,S92000003,2,120,421999,,:,,:,,:,93,391676,27,30323,22.5,7.185562051094908
20220804,S92000003,3,156,392542,,:,,:,,:,107,368536,49,24006,31.41025641025641,6.115523943934662
20220804,S92000003,4,166,417117,,:,,:,,:,132,393052,34,24065,20.481927710843372,5.769364470879873
20220804,S92000003,5,126,412282,,:,,:,,:,101,389895,25,22387,19.84126984126984,5.430021199082182
20220805,S92000003,1,144,431156,,:,,:,,:,94,396094,50,35062,34.72222222222222,8.132091400792289
20220805,S92000003,2,140,422139,,:,,:,,:,107,391783,33,30356,23.571428571428573,7.1909963305925295
20220805,S92000003,3,105,392647,,:,,:,,:,84,368620,21,24027,20,6.119236871795786
20220805,S92000003,4,114,417231,,:,,:,,:,86,393138,28,24093,24.56140350877193,5.774499018529304
20220805,S92000003,5,122,412404,,:,,:,,:,100,389995,22,22409,18.0327868852459,5.4337494301704155
20220806,S92000003,1,86,431242,,:,,:,,:,60,396154,26,35088,30.232558139534884,8.136498764035043
20220806,S92000003,2,104,422243,,:,,:,,:,73,391856,31,30387,29.807692307692307,7.1965669057864785
20220806,S92000003,3,95,392742,,:,,:,,:,71,368691,24,24051,25.26315789473684,6.1238675771880775
20220806,S92000003,4,119,417350,,:,,:,,:,99,393237,20,24113,16.80672268907563,5.777644662753085
20220806,S92000003,5,104,412508,,:,,:,,:,88,390083,16,22425,15.384615384615383,5.436258205901462
20220807,S92000003,1,128,431370,,:,,:,,:,83,396237,45,35133,35.15625,8.144516308505459
20220807,S92000003,2,110,422353,,:,,:,,:,79,391935,31,30418,28.181818181818183,7.202032423115261
20220807,S92000003,3,123,392865,,:,,:,,:,97,368788,26,24077,21.13821138211382,6.128568337724155
20220807,S92000003,4,122,417472,,:,,:,,:,96,393333,26,24139,21.311475409836067,5.782184194389084
20220807,S92000003,5,119,412627,,:,,:,,:,107,390190,12,22437,10.084033613445378,5.437598606004939
20220808,S92000003,1,159,431529,,:,,:,,:,96,396333,63,35196,39.62264150943396,8.156114652781158
20220808,S92000003,2,155,422508,,:,,:,,:,114,392049,41,30459,26.451612903225808,7.209094265670709
20220808,S92000003,3,135,393000,,:,,:,,:,116,368904,19,24096,14.074074074074074,6.131297709923664
20220808,S92000003,4,148,417620,,:,,:,,:,119,393452,29,24168,19.594594594594593,5.787079162875341
20220808,S92000003,5,158,412785,,:,,:,,:,131,390321,27,22464,17.088607594936708,5.442058214324648
20220809,S92000003,1,191,431720,,:,,:,,:,127,396460,64,35260,33.50785340314136,8.167330677290837
20220809,S92000003,2,152,422660,,:,,:,,:,98,392147,54,30513,35.526315789473685,7.219277906591587
20220809,S92000003,3,154,393154,,:,,:,,:,126,369030,28,24124,18.181818181818183,6.136017947165741
20220809,S92000003,4,149,417769,,:,,:,,:,117,393569,32,24200,21.476510067114095,5.792674899286448
20220809,S92000003,5,130,412915,,:,,:,,:,98,390419,32,22496,24.615384615384617,5.448094644176162
20220810,S92000003,1,139,431859,,:,,:,,:,99,396559,40,35300,28.776978417266186,8.173964187385234
20220810,S92000003,2,128,422788,,:,,:,,:,81,392228,47,30560,36.71875,7.228208936866704
20220810,S92000003,3,139,393293,,:,,:,,:,102,369132,37,24161,26.618705035971225,6.143257062800507
20220810,S92000003,4,142,417911,,:,,:,,:,113,393682,29,24229,20.422535211267604,5.797645910253618
20220810,S92000003,5,121,413036,,:,,:,,:,98,390517,23,22519,19.00826446280992,5.452067132162814
