WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20220821,S08000022,,4,All,d,193,200.5,-3.7
20220821,S08000022,,5,All,d,49,47.5,3.2
20220821,S08000024,,1,All,d,312,372,-16.1
20220821,S08000024,,2,All,d,505,556.5,-9.3
20220821,S08000024,,3,All,d,313,406.5,-23
20220821,S08000024,,4,All,d,352,378,-6.9
20220821,S08000024,,5,All,d,449,487.5,-7.9
20220821,S08000025,,2,All,d,6,6.5,-7.7
20220821,S08000025,,3,All,d,5,7,-28.6
20220821,S08000025,,4,All,d,23,18.5,24.3
20220821,S08000026,,3,All,d,14,18,-22.2
20220821,S08000026,,4,All,d,19,17,11.8
20220821,S08000028,,2,All,d,22,14.5,51.7
20220821,S08000028,,3,All,d,62,63.5,-2.4
20220821,S08000029,,1,All,d,233,221,5.4
20220821,S08000029,,2,All,d,218,217.5,0.2
20220821,S08000029,,3,All,d,147,181,-18.8
20220821,S08000029,,4,All,d,137,149.5,-8.4
20220821,S08000029,,5,All,d,124,119,4.2
20220821,S08000030,,1,All,d,246,258,-4.7
20220821,S08000030,,2,All,d,243,228.5,6.3
20220821,S08000030,,3,All,d,219,237,-7.6
20220821,S08000030,,4,All,d,285,302,-5.6
20220821,S08000030,,5,All,d,177,187.5,-5.6
20220821,S08000031,,1,All,d,1381,1573,-12.2
20220821,S08000031,,2,All,d,712,759,-6.2
20220821,S08000031,,3,All,d,464,563,-17.6
20220821,S08000031,,4,All,d,463,516.5,-10.4
20220821,S08000031,,5,All,d,464,569.5,-18.5
20220821,S08000032,,1,All,d,496,577.5,-14.1
20220821,S08000032,,2,All,d,461,480.5,-4.1
20220821,S08000032,,3,All,d,258,284.5,-9.3
20220821,S08000032,,4,All,d,226,219.5,3
20220821,S08000032,,5,All,d,161,148.5,8.4
20220821,S92000003,d,1,All,d,3413,3958.5,-13.8
20220821,S92000003,d,2,All,d,3045,3371.5,-9.7
20220821,S92000003,d,3,All,d,2587,2989,-13.4
20220821,S92000003,d,4,All,d,2396,2624,-8.7
20220821,S92000003,d,5,All,d,1975,2157,-8.4
20220821,NA,NA,1,All,d,62,52,19.2
20220821,NA,NA,2,All,d,33,40.5,-18.5
20220821,NA,NA,3,All,d,36,37.5,-4
20220821,NA,NA,4,All,d,28,38.5,-27.3
20220821,NA,NA,5,All,d,23,44,-47.7
20220828,S08000015,,1,All,d,317,397,-20.2
20220828,S08000015,,2,All,d,190,268,-29.1
20220828,S08000015,,3,All,d,178,168,6
20220828,S08000015,,4,All,d,109,146,-25.3
20220828,S08000015,,5,All,d,93,87,6.9
20220828,S08000016,,1,All,d,13,20.5,-36.6
20220828,S08000016,,2,All,d,35,47.5,-26.3
20220828,S08000016,,3,All,d,84,100,-16
20220828,S08000016,,4,All,d,41,67.5,-39.3
20220828,S08000016,,5,All,d,14,20,-30
20220828,S08000017,,1,All,d,31,52,-40.4
20220828,S08000017,,2,All,d,103,114.5,-10
20220828,S08000017,,3,All,d,152,141.5,7.4
20220828,S08000017,,4,All,d,55,49.5,11.1
20220828,S08000017,,5,All,d,25,28,-10.7
20220828,S08000019,,1,All,d,159,215.5,-26.2
20220828,S08000019,,2,All,d,157,224.5,-30.1
20220828,S08000019,,3,All,d,172,183,-6
20220828,S08000019,,4,All,d,111,153,-27.5
20220828,S08000019,,5,All,d,128,133,-3.8
20220828,S08000020,,1,All,d,99,104.5,-5.3
20220828,S08000020,,2,All,d,253,266.5,-5.1
20220828,S08000020,,3,All,d,241,298,-19.1
20220828,S08000020,,4,All,d,348,379,-8.2
20220828,S08000020,,5,All,d,297,281,5.7
20220828,S08000022,,1,All,d,84,108,-22.2
20220828,S08000022,,2,All,d,134,150,-10.7
20220828,S08000022,,3,All,d,242,271.5,-10.9
20220828,S08000022,,4,All,d,169,216,-21.8
20220828,S08000022,,5,All,d,58,47,23.4
20220828,S08000024,,1,All,d,265,365.5,-27.5
20220828,S08000024,,2,All,d,462,580,-20.3
20220828,S08000024,,3,All,d,335,379,-11.6
20220828,S08000024,,4,All,d,323,392.5,-17.7
20220828,S08000024,,5,All,d,408,499,-18.2
20220828,S08000025,,2,All,d,7,7.5,-6.7
20220828,S08000025,,4,All,d,20,21.5,-7
20220828,S08000026,,3,All,d,12,16.5,-27.3
20220828,S08000026,,4,All,d,16,24,-33.3
20220828,S08000028,,2,All,d,12,10.5,14.3
20220828,S08000028,,3,All,d,62,64,-3.1
20220828,S08000029,,1,All,d,227,266,-14.7
20220828,S08000029,,2,All,d,219,229.5,-4.6
20220828,S08000029,,3,All,d,180,182,-1.1
20220828,S08000029,,4,All,d,162,153,5.9
20220828,S08000029,,5,All,d,124,120,3.3
20220828,S08000030,,1,All,d,265,261,1.5
20220828,S08000030,,2,All,d,227,255,-11
20220828,S08000030,,3,All,d,223,251.5,-11.3
20220828,S08000030,,4,All,d,300,271.5,10.5
20220828,S08000030,,5,All,d,210,199.5,5.3
20220828,S08000031,,1,All,d,1402,1640,-14.5
20220828,S08000031,,2,All,d,733,783,-6.4
20220828,S08000031,,3,All,d,520,576.5,-9.8
20220828,S08000031,,4,All,d,481,508.5,-5.4
20220828,S08000031,,5,All,d,526,597.5,-12
20220828,S08000032,,1,All,d,487,613,-20.6
20220828,S08000032,,2,All,d,447,489,-8.6
20220828,S08000032,,3,All,d,281,318.5,-11.8
20220828,S08000032,,4,All,d,211,229,-7.9
20220828,S08000032,,5,All,d,150,156.5,-4.2
20220828,S92000003,d,1,All,d,3410,4097.5,-16.8
20220828,S92000003,d,2,All,d,3021,3472,-13
20220828,S92000003,d,3,All,d,2733,3013.5,-9.3
20220828,S92000003,d,4,All,d,2377,2651,-10.3
20220828,S92000003,d,5,All,d,2061,2204.5,-6.5
20220828,NA,NA,1,All,d,60,54,11.1
20220828,NA,NA,2,All,d,39,43.5,-10.3
20220828,NA,NA,3,All,d,47,56.5,-16.8
20220828,NA,NA,4,All,d,31,40,-22.5
20220828,NA,NA,5,All,d,28,36,-22.2
20220904,S08000015,,1,All,d,354,423,-16.3
20220904,S08000015,,2,All,d,210,286.5,-26.7
20220904,S08000015,,3,All,d,139,188.5,-26.3
20220904,S08000015,,4,All,d,120,143,-16.1
20220904,S08000015,,5,All,d,98,94.5,3.7
20220904,S08000016,,1,All,d,15,21,-28.6
20220904,S08000016,,2,All,d,33,49.5,-33.3
20220904,S08000016,,3,All,d,66,111,-40.5
20220904,S08000016,,4,All,d,54,59.5,-9.2
20220904,S08000016,,5,All,d,11,21.5,-48.8
20220904,S08000017,,1,All,d,38,42.5,-10.6
20220904,S08000017,,2,All,d,107,107,-0
20220904,S08000017,,3,All,d,159,131,21.4
20220904,S08000017,,4,All,d,56,53.5,4.7
20220904,S08000017,,5,All,d,28,30,-6.7
20220904,S08000019,,1,All,d,159,197,-19.3
20220904,S08000019,,2,All,d,199,230,-13.5
20220904,S08000019,,3,All,d,167,199.5,-16.3
20220904,S08000019,,4,All,d,114,166.5,-31.5
20220904,S08000019,,5,All,d,130,124.5,4.4
20220904,S08000020,,1,All,d,85,98,-13.3
20220904,S08000020,,2,All,d,229,252.5,-9.3
20220904,S08000020,,3,All,d,260,292,-11
20220904,S08000020,,4,All,d,356,384.5,-7.4
20220904,S08000020,,5,All,d,299,318.5,-6.1
20220904,S08000022,,1,All,d,85,101,-15.8
20220904,S08000022,,2,All,d,148,156,-5.1
20220904,S08000022,,3,All,d,256,273,-6.2
20220904,S08000022,,4,All,d,185,216,-14.4
20220904,S08000022,,5,All,d,52,50,4
20220904,S08000024,,1,All,d,282,354,-20.3
20220904,S08000024,,2,All,d,452,601,-24.8
20220904,S08000024,,3,All,d,327,401,-18.5
20220904,S08000024,,4,All,d,319,354,-9.9
20220904,S08000024,,5,All,d,411,520,-21
20220904,S08000025,,2,All,d,5,10.5,-52.4
20220904,S08000025,,3,All,d,9,3.5,157.1
20220904,S08000025,,4,All,d,27,19.5,38.5
20220904,S08000026,,3,All,d,15,15.5,-3.2
20220904,S08000026,,4,All,d,22,23.5,-6.4
20220904,S08000028,,2,All,d,7,18,-61.1
20220904,S08000028,,3,All,d,56,59,-5.1
20220904,S08000029,,1,All,d,261,271,-3.7
20220904,S08000029,,2,All,d,212,231,-8.2
20220904,S08000029,,3,All,d,178,180,-1.1
20220904,S08000029,,4,All,d,132,152,-13.2
20220904,S08000029,,5,All,d,104,112,-7.1
20220904,S08000030,,1,All,d,214,276,-22.5
20220904,S08000030,,2,All,d,213,260,-18.1
20220904,S08000030,,3,All,d,235,257,-8.6
20220904,S08000030,,4,All,d,319,306,4.2
20220904,S08000030,,5,All,d,189,216,-12.5
20220904,S08000031,,1,All,d,1512,1635.5,-7.6
20220904,S08000031,,2,All,d,747,856,-12.7
20220904,S08000031,,3,All,d,507,589,-13.9
20220904,S08000031,,4,All,d,454,523.5,-13.3
20220904,S08000031,,5,All,d,513,557.5,-8
20220904,S08000032,,1,All,d,564,590.5,-4.5
20220904,S08000032,,2,All,d,430,466,-7.7
20220904,S08000032,,3,All,d,279,277.5,0.5
20220904,S08000032,,4,All,d,215,226,-4.9
20220904,S08000032,,5,All,d,165,155,6.5
20220904,S92000003,d,1,All,d,3619,4062,-10.9
20220904,S92000003,d,2,All,d,3042,3577.5,-15
20220904,S92000003,d,3,All,d,2700,3036,-11.1
20220904,S92000003,d,4,All,d,2408,2670,-9.8
20220904,S92000003,d,5,All,d,2031,2222.5,-8.6
20220904,NA,NA,1,All,d,50,52,-3.8
20220904,NA,NA,2,All,d,47,49.5,-5.1
20220904,NA,NA,3,All,d,47,58.5,-19.7
20220904,NA,NA,4,All,d,33,41.5,-20.5
20220904,NA,NA,5,All,d,30,22.5,33.3
20220911,S08000015,,1,All,d,331,417.5,-20.7
20220911,S08000015,,2,All,d,216,272,-20.6
20220911,S08000015,,3,All,d,173,192,-9.9
20220911,S08000015,,4,All,d,98,144.5,-32.2
20220911,S08000015,,5,All,d,109,119,-8.4
20220911,S08000016,,1,All,d,18,26.5,-32.1
20220911,S08000016,,2,All,d,46,61.5,-25.2
20220911,S08000016,,3,All,d,73,103.5,-29.5
20220911,S08000016,,4,All,d,53,62,-14.5
20220911,S08000016,,5,All,d,9,14,-35.7
20220911,S08000017,,1,All,d,39,53,-26.4
20220911,S08000017,,2,All,d,111,123,-9.8
20220911,S08000017,,3,All,d,153,160,-4.4
20220911,S08000017,,4,All,d,63,57.5,9.6
20220911,S08000017,,5,All,d,38,24.5,55.1
20220911,S08000019,,1,All,d,162,201.5,-19.6
20220911,S08000019,,2,All,d,184,229.5,-19.8
20220911,S08000019,,3,All,d,160,189,-15.3
20220911,S08000019,,4,All,d,137,149,-8.1
20220911,S08000019,,5,All,d,123,139,-11.5
20220911,S08000020,,1,All,d,90,110.5,-18.6
20220911,S08000020,,2,All,d,223,261,-14.6
20220911,S08000020,,3,All,d,288,280.5,2.7
20220911,S08000020,,4,All,d,369,364,1.4
20220911,S08000020,,5,All,d,286,306.5,-6.7
20220911,S08000022,,1,All,d,85,92,-7.6
20220911,S08000022,,2,All,d,120,161.5,-25.7
20220911,S08000022,,3,All,d,278,291.5,-4.6
20220911,S08000022,,4,All,d,226,192,17.7
20220911,S08000022,,5,All,d,41,48,-14.6
20220911,S08000024,,1,All,d,319,371.5,-14.1
20220911,S08000024,,2,All,d,485,558.5,-13.2
20220911,S08000024,,3,All,d,360,405,-11.1
20220911,S08000024,,4,All,d,353,384.5,-8.2
20220911,S08000024,,5,All,d,471,512.5,-8.1
20220911,S08000025,,3,All,d,5,8,-37.5
20220911,S08000025,,4,All,d,25,20.5,22
20220911,S08000026,,2,All,d,8,3,166.7
20220911,S08000026,,3,All,d,12,12,-0
20220911,S08000026,,4,All,d,18,17,5.9
20220911,S08000028,,2,All,d,14,11.5,21.7
20220911,S08000028,,3,All,d,60,50.5,18.8
20220911,S08000029,,1,All,d,221,242,-8.7
20220911,S08000029,,2,All,d,213,228,-6.6
20220911,S08000029,,3,All,d,166,186,-10.8
20220911,S08000029,,4,All,d,148,131,13
20220911,S08000029,,5,All,d,124,108,14.8
20220911,S08000030,,1,All,d,267,269.5,-0.9
20220911,S08000030,,2,All,d,223,252,-11.5
20220911,S08000030,,3,All,d,224,250.5,-10.6
20220911,S08000030,,4,All,d,342,297,15.2
20220911,S08000030,,5,All,d,217,195.5,11
20220911,S08000031,,1,All,d,1500,1656,-9.4
20220911,S08000031,,2,All,d,724,819,-11.6
20220911,S08000031,,3,All,d,571,579,-1.4
20220911,S08000031,,4,All,d,503,505.5,-0.5
20220911,S08000031,,5,All,d,568,561,1.2
20220911,S08000032,,1,All,d,519,564,-8
20220911,S08000032,,2,All,d,415,459.5,-9.7
20220911,S08000032,,3,All,d,263,278.5,-5.6
20220911,S08000032,,4,All,d,204,215.5,-5.3
20220911,S08000032,,5,All,d,140,147.5,-5.1
20220911,S92000003,d,1,All,d,3615,4064.5,-11.1
20220911,S92000003,d,2,All,d,3032,3494,-13.2
20220911,S92000003,d,3,All,d,2830,3032,-6.7
20220911,S92000003,d,4,All,d,2573,2575,-0.1
20220911,S92000003,d,5,All,d,2160,2209.5,-2.2
20220911,NA,NA,1,All,d,62,60.5,2.5
20220911,NA,NA,2,All,d,47,44.5,5.6
20220911,NA,NA,3,All,d,44,46,-4.3
20220911,NA,NA,4,All,d,33,33,-0
20220911,NA,NA,5,All,d,33,33.5,-1.5
20220918,S08000015,,1,All,d,339,390,-13.1
20220918,S08000015,,2,All,d,210,269.5,-22.1
20220918,S08000015,,3,All,d,157,190.5,-17.6
20220918,S08000015,,4,All,d,129,130,-0.8
20220918,S08000015,,5,All,d,92,111,-17.1
20220918,S08000016,,1,All,d,13,28,-53.6
20220918,S08000016,,2,All,d,41,49.5,-17.2
20220918,S08000016,,3,All,d,72,104,-30.8
20220918,S08000016,,4,All,d,54,65,-16.9
20220918,S08000016,,5,All,d,14,11.5,21.7
20220918,S08000017,,1,All,d,42,51.5,-18.4
20220918,S08000017,,2,All,d,85,120,-29.2
20220918,S08000017,,3,All,d,161,156.5,2.9
20220918,S08000017,,4,All,d,64,63,1.6
20220918,S08000017,,5,All,d,34,33,3
20220918,S08000019,,1,All,d,151,210.5,-28.3
20220918,S08000019,,2,All,d,179,210,-14.8
20220918,S08000019,,3,All,d,177,181.5,-2.5
20220918,S08000019,,4,All,d,136,161.5,-15.8
20220918,S08000019,,5,All,d,140,130,7.7
20220918,S08000020,,1,All,d,110,106.5,3.3
20220918,S08000020,,2,All,d,225,266.5,-15.6
20220918,S08000020,,3,All,d,313,301,4
20220918,S08000020,,4,All,d,351,354.5,-1
20220918,S08000020,,5,All,d,266,303,-12.2
20220918,S08000022,,1,All,d,76,100.5,-24.4
20220918,S08000022,,2,All,d,140,170,-17.6
20220918,S08000022,,3,All,d,280,268,4.5
20220918,S08000022,,4,All,d,206,188.5,9.3
20220918,S08000022,,5,All,d,32,42.5,-24.7
20220918,S08000024,,1,All,d,260,386,-32.6
20220918,S08000024,,2,All,d,499,564.5,-11.6
20220918,S08000024,,3,All,d,345,380,-9.2
20220918,S08000024,,4,All,d,341,368,-7.3
20220918,S08000024,,5,All,d,428,511.5,-16.3
20220918,S08000025,,2,All,d,7,4.5,55.6
20220918,S08000025,,3,All,d,6,10,-40
20220918,S08000025,,4,All,d,22,20.5,7.3
20220918,S08000026,,3,All,d,14,12,16.7
20220918,S08000026,,4,All,d,17,20,-15
20220918,S08000028,,2,All,d,14,17,-17.6
20220918,S08000028,,3,All,d,48,59.5,-19.3
20220918,S08000029,,1,All,d,255,279,-8.6
20220918,S08000029,,2,All,d,211,230,-8.3
20220918,S08000029,,3,All,d,193,182,6
20220918,S08000029,,4,All,d,156,153,2
20220918,S08000029,,5,All,d,122,109.5,11.4
20220918,S08000030,,1,All,d,254,274.5,-7.5
20220918,S08000030,,2,All,d,249,236,5.5
20220918,S08000030,,3,All,d,215,242,-11.2
20220918,S08000030,,4,All,d,335,296.5,13
20220918,S08000030,,5,All,d,204,188.5,8.2
20220918,S08000031,,1,All,d,1448,1647.5,-12.1
20220918,S08000031,,2,All,d,696,821.5,-15.3
20220918,S08000031,,3,All,d,564,568.5,-0.8
20220918,S08000031,,4,All,d,460,533.5,-13.8
20220918,S08000031,,5,All,d,522,563.5,-7.4
20220918,S08000032,,1,All,d,506,593.5,-14.7
20220918,S08000032,,2,All,d,443,485,-8.7
20220918,S08000032,,3,All,d,289,265.5,8.9
20220918,S08000032,,4,All,d,236,208.5,13.2
20220918,S08000032,,5,All,d,131,146.5,-10.6
20220918,S92000003,d,1,All,d,3500,4124.5,-15.1
20220918,S92000003,d,2,All,d,3039,3492,-13
20220918,S92000003,d,3,All,d,2863,2961.5,-3.3
20220918,S92000003,d,4,All,d,2540,2603.5,-2.4
20220918,S92000003,d,5,All,d,2016,2187.5,-7.8
20220918,NA,NA,1,All,d,45,56,-19.6
20220918,NA,NA,2,All,d,40,43.5,-8
20220918,NA,NA,3,All,d,29,40.5,-28.4
20220918,NA,NA,4,All,d,33,41,-19.5
20220918,NA,NA,5,All,d,31,36.5,-15.1
20220925,S08000015,,1,All,d,291,413,-29.5
20220925,S08000015,,2,All,d,210,256,-18
20220925,S08000015,,3,All,d,147,184,-20.1
20220925,S08000015,,4,All,d,106,138.5,-23.5
20220925,S08000015,,5,All,d,100,95.5,4.7
20220925,S08000016,,1,All,d,21,24.5,-14.3
20220925,S08000016,,2,All,d,35,60.5,-42.1
20220925,S08000016,,3,All,d,82,115.5,-29
20220925,S08000016,,4,All,d,57,75,-24
20220925,S08000016,,5,All,d,18,16,12.5
20220925,S08000017,,1,All,d,38,53.5,-29
20220925,S08000017,,2,All,d,99,119,-16.8
20220925,S08000017,,3,All,d,157,154.5,1.6
20220925,S08000017,,4,All,d,56,63,-11.1
20220925,S08000017,,5,All,d,30,38,-21.1
20220925,S08000019,,1,All,d,179,194.5,-8
20220925,S08000019,,2,All,d,172,227.5,-24.4
20220925,S08000019,,3,All,d,185,198.5,-6.8
20220925,S08000019,,4,All,d,127,178.5,-28.9
20220925,S08000019,,5,All,d,105,142.5,-26.3
20220925,S08000020,,1,All,d,99,103.5,-4.3
20220925,S08000020,,2,All,d,242,278.5,-13.1
20220925,S08000020,,3,All,d,268,295,-9.2
20220925,S08000020,,4,All,d,358,369,-3
20220925,S08000020,,5,All,d,275,319,-13.8
20220925,S08000022,,1,All,d,79,107,-26.2
20220925,S08000022,,2,All,d,142,163,-12.9
20220925,S08000022,,3,All,d,240,280,-14.3
20220925,S08000022,,4,All,d,168,201.5,-16.6
20220925,S08000022,,5,All,d,40,52.5,-23.8
20220925,S08000024,,1,All,d,300,340.5,-11.9
20220925,S08000024,,2,All,d,458,570.5,-19.7
20220925,S08000024,,3,All,d,380,404,-5.9
20220925,S08000024,,4,All,d,339,381,-11
20220925,S08000024,,5,All,d,438,465,-5.8
20220925,S08000025,,2,All,d,11,6,83.3
20220925,S08000025,,4,All,d,19,20,-5
20220925,S08000026,,2,All,d,8,1.5,433.3
20220925,S08000026,,3,All,d,18,26,-30.8
20220925,S08000026,,4,All,d,19,23,-17.4
20220925,S08000028,,2,All,d,15,11,36.4
20220925,S08000028,,3,All,d,58,52,11.5
20220925,S08000029,,1,All,d,220,253,-13
20220925,S08000029,,2,All,d,228,231,-1.3
20220925,S08000029,,3,All,d,162,191.5,-15.4
20220925,S08000029,,4,All,d,130,151,-13.9
20220925,S08000029,,5,All,d,112,118.5,-5.5
20220925,S08000030,,1,All,d,288,262.5,9.7
20220925,S08000030,,2,All,d,253,238.5,6.1
20220925,S08000030,,3,All,d,220,267,-17.6
20220925,S08000030,,4,All,d,298,318,-6.3
20220925,S08000030,,5,All,d,199,204,-2.5
20220925,S08000031,,1,All,d,1422,1652.5,-13.9
20220925,S08000031,,2,All,d,728,785,-7.3
20220925,S08000031,,3,All,d,501,583,-14.1
20220925,S08000031,,4,All,d,462,519,-11
20220925,S08000031,,5,All,d,535,615.5,-13.1
20220925,S08000032,,1,All,d,467,602.5,-22.5
20220925,S08000032,,2,All,d,426,482,-11.6
20220925,S08000032,,3,All,d,246,263.5,-6.6
20220925,S08000032,,4,All,d,233,239,-2.5
20220925,S08000032,,5,All,d,142,162.5,-12.6
20220925,S92000003,d,1,All,d,3455,4062,-14.9
20220925,S92000003,d,2,All,d,3064,3475.5,-11.8
20220925,S92000003,d,3,All,d,2710,3062.5,-11.5
20220925,S92000003,d,4,All,d,2406,2710.5,-11.2
20220925,S92000003,d,5,All,d,2019,2267,-10.9
20220925,NA,NA,1,All,d,50,54.5,-8.3
20220925,NA,NA,2,All,d,37,45.5,-18.7
20220925,NA,NA,3,All,d,43,39.5,8.9
20220925,NA,NA,4,All,d,34,33,3
20220925,NA,NA,5,All,d,25,37.5,-33.3
20221002,S08000015,,1,All,d,331,401,-17.5
20221002,S08000015,,2,All,d,244,273,-10.6
20221002,S08000015,,3,All,d,156,175.5,-11.1
20221002,S08000015,,4,All,d,112,128.5,-12.8
20221002,S08000015,,5,All,d,87,86,1.2
20221002,S08000016,,1,All,d,22,24,-8.3
20221002,S08000016,,2,All,d,37,56,-33.9
20221002,S08000016,,3,All,d,83,96.5,-14
20221002,S08000016,,4,All,d,57,69,-17.4
20221002,S08000016,,5,All,d,13,20.5,-36.6
20221002,S08000017,,1,All,d,42,49.5,-15.2
20221002,S08000017,,2,All,d,101,122.5,-17.6
20221002,S08000017,,3,All,d,179,165.5,8.2
20221002,S08000017,,4,All,d,50,58.5,-14.5
20221002,S08000017,,5,All,d,33,31.5,4.8
20221002,S08000019,,1,All,d,160,211,-24.2
20221002,S08000019,,2,All,d,171,196,-12.8
20221002,S08000019,,3,All,d,186,201,-7.5
20221002,S08000019,,4,All,d,115,150,-23.3
20221002,S08000019,,5,All,d,132,129,2.3
20221002,S08000020,,1,All,d,100,95.5,4.7
20221002,S08000020,,2,All,d,212,270.5,-21.6
20221002,S08000020,,3,All,d,253,291.5,-13.2
20221002,S08000020,,4,All,d,331,393.5,-15.9
20221002,S08000020,,5,All,d,293,281.5,4.1
20221002,S08000022,,1,All,d,105,103,1.9
20221002,S08000022,,2,All,d,156,169.5,-8
20221002,S08000022,,3,All,d,246,273.5,-10.1
20221002,S08000022,,4,All,d,189,210,-10
20221002,S08000022,,5,All,d,41,52,-21.2
20221002,S08000024,,1,All,d,326,362.5,-10.1
20221002,S08000024,,2,All,d,464,610.5,-24
20221002,S08000024,,3,All,d,367,414,-11.4
20221002,S08000024,,4,All,d,355,406.5,-12.7
20221002,S08000024,,5,All,d,453,501,-9.6
20221002,S08000025,,2,All,d,5,10.5,-52.4
20221002,S08000025,,4,All,d,18,21.5,-16.3
20221002,S08000026,,3,All,d,13,13,-0
20221002,S08000026,,4,All,d,19,20.5,-7.3
20221002,S08000028,,2,All,d,6,16.5,-63.6
20221002,S08000028,,3,All,d,55,57.5,-4.3
20221002,S08000029,,1,All,d,240,268.5,-10.6
20221002,S08000029,,2,All,d,229,235,-2.6
20221002,S08000029,,3,All,d,180,174.5,3.2
20221002,S08000029,,4,All,d,169,152,11.2
20221002,S08000029,,5,All,d,116,121.5,-4.5
20221002,S08000030,,1,All,d,253,238,6.3
20221002,S08000030,,2,All,d,259,227,14.1
20221002,S08000030,,3,All,d,251,254.5,-1.4
20221002,S08000030,,4,All,d,348,278,25.2
20221002,S08000030,,5,All,d,220,206.5,6.5
20221002,S08000031,,1,All,d,1451,1642,-11.6
20221002,S08000031,,2,All,d,706,826.5,-14.6
20221002,S08000031,,3,All,d,493,555.5,-11.3
20221002,S08000031,,4,All,d,444,483.5,-8.2
20221002,S08000031,,5,All,d,523,543,-3.7
20221002,S08000032,,1,All,d,430,579.5,-25.8
20221002,S08000032,,2,All,d,416,488.5,-14.8
20221002,S08000032,,3,All,d,264,278,-5
20221002,S08000032,,4,All,d,235,222.5,5.6
20221002,S08000032,,5,All,d,135,156.5,-13.7
20221002,S92000003,d,1,All,d,3502,4018,-12.8
20221002,S92000003,d,2,All,d,3048,3550.5,-14.2
20221002,S92000003,d,3,All,d,2774,3014.5,-8
20221002,S92000003,d,4,All,d,2477,2633,-5.9
20221002,S92000003,d,5,All,d,2081,2164.5,-3.9
20221002,NA,NA,1,All,d,40,43.5,-8
20221002,NA,NA,2,All,d,38,45,-15.6
20221002,NA,NA,3,All,d,45,50.5,-10.9
20221002,NA,NA,4,All,d,34,38.5,-11.7
20221002,NA,NA,5,All,d,35,35,-0
20221009,S08000015,,1,All,d,326,445,-26.7
20221009,S08000015,,2,All,d,232,295,-21.4
20221009,S08000015,,3,All,d,159,199.5,-20.3
20221009,S08000015,,4,All,d,121,138.5,-12.6
20221009,S08000015,,5,All,d,85,113,-24.8
20221009,S08000016,,1,All,d,16,20,-20
20221009,S08000016,,2,All,d,58,64.5,-10.1
20221009,S08000016,,3,All,d,66,112.5,-41.3
20221009,S08000016,,4,All,d,47,59,-20.3
20221009,S08000016,,5,All,d,12,18.5,-35.1
20221009,S08000017,,1,All,d,36,45,-20
20221009,S08000017,,2,All,d,96,108,-11.1
20221009,S08000017,,3,All,d,138,153,-9.8
20221009,S08000017,,4,All,d,57,64,-10.9
20221009,S08000017,,5,All,d,28,28.5,-1.8
20221009,S08000019,,1,All,d,168,213.5,-21.3
20221009,S08000019,,2,All,d,176,219,-19.6
20221009,S08000019,,3,All,d,177,199,-11.1
20221009,S08000019,,4,All,d,129,170.5,-24.3
20221009,S08000019,,5,All,d,127,144.5,-12.1
20221009,S08000020,,1,All,d,102,116.5,-12.4
20221009,S08000020,,2,All,d,200,256.5,-22
20221009,S08000020,,3,All,d,227,316.5,-28.3
20221009,S08000020,,4,All,d,346,380,-8.9
20221009,S08000020,,5,All,d,289,295,-2
20221009,S08000022,,1,All,d,80,94,-14.9
20221009,S08000022,,2,All,d,160,159,0.6
20221009,S08000022,,3,All,d,245,283.5,-13.6
20221009,S08000022,,4,All,d,216,199.5,8.3
20221009,S08000022,,5,All,d,35,43.5,-19.5
20221009,S08000024,,1,All,d,316,360.5,-12.3
20221009,S08000024,,2,All,d,488,557,-12.4
20221009,S08000024,,3,All,d,346,420.5,-17.7
20221009,S08000024,,4,All,d,350,413.5,-15.4
20221009,S08000024,,5,All,d,399,527.5,-24.4
20221009,S08000025,,2,All,d,5,5.5,-9.1
20221009,S08000025,,4,All,d,25,28,-10.7
20221009,S08000026,,2,All,d,5,3,66.7
20221009,S08000026,,3,All,d,14,13,7.7
20221009,S08000026,,4,All,d,17,15.5,9.7
20221009,S08000028,,2,All,d,11,13,-15.4
20221009,S08000028,,3,All,d,62,65,-4.6
20221009,S08000029,,1,All,d,237,270.5,-12.4
20221009,S08000029,,2,All,d,204,244.5,-16.6
20221009,S08000029,,3,All,d,150,198.5,-24.4
20221009,S08000029,,4,All,d,155,147.5,5.1
20221009,S08000029,,5,All,d,115,108,6.5
20221009,S08000030,,1,All,d,260,251,3.6
20221009,S08000030,,2,All,d,244,230,6.1
20221009,S08000030,,3,All,d,264,241.5,9.3
20221009,S08000030,,4,All,d,331,324,2.2
20221009,S08000030,,5,All,d,211,197.5,6.8
20221009,S08000031,,1,All,d,1487,1603.5,-7.3
20221009,S08000031,,2,All,d,697,803.5,-13.3
20221009,S08000031,,3,All,d,547,574,-4.7
20221009,S08000031,,4,All,d,445,461.5,-3.6
20221009,S08000031,,5,All,d,579,582.5,-0.6
20221009,S08000032,,1,All,d,489,570,-14.2
20221009,S08000032,,2,All,d,456,464,-1.7
20221009,S08000032,,3,All,d,296,270.5,9.4
20221009,S08000032,,4,All,d,222,242.5,-8.5
20221009,S08000032,,5,All,d,134,141.5,-5.3
20221009,S92000003,d,1,All,d,3566,4040.5,-11.7
20221009,S92000003,d,2,All,d,3071,3468,-11.4
20221009,S92000003,d,3,All,d,2740,3094,-11.4
