"","X","month","month_label","season","year","right_season","hbt","number_of_attendances_all"
"11921",11921,201802,"February","winter",2018,TRUE,"S08000030",1828
"11922",11922,201802,"February","winter",2018,TRUE,"S08000030",34
"11923",11923,201802,"February","winter",2018,TRUE,"S08000030",266
"11924",11924,201802,"February","winter",2018,TRUE,"S08000030",939
"11925",11925,201802,"February","winter",2018,TRUE,"S08000030",153
"11926",11926,201802,"February","winter",2018,TRUE,"S08000030",47
"11927",11927,201802,"February","winter",2018,TRUE,"S08000030",466
"11928",11928,201802,"February","winter",2018,TRUE,"S08000030",129
"11929",11929,201802,"February","winter",2018,TRUE,"S08000030",287
"11930",11930,201802,"February","winter",2018,TRUE,"S08000028",50
"11931",11931,201802,"February","winter",2018,TRUE,"S08000028",512
"11932",11932,201802,"February","winter",2018,TRUE,"S08000028",112
"11933",11933,201803,"March","spring",2018,FALSE,"S08000015",216
"11934",11934,201803,"March","spring",2018,FALSE,"S08000015",62
"11935",11935,201803,"March","spring",2018,FALSE,"S08000015",6041
"11936",11936,201803,"March","spring",2018,FALSE,"S08000015",3286
"11937",11937,201803,"March","spring",2018,FALSE,"S08000015",62
"11938",11938,201803,"March","spring",2018,FALSE,"S08000016",8
"11939",11939,201803,"March","spring",2018,FALSE,"S08000016",66
"11940",11940,201803,"March","spring",2018,FALSE,"S08000016",8
"11941",11941,201803,"March","spring",2018,FALSE,"S08000016",48
"11942",11942,201803,"March","spring",2018,FALSE,"S08000016",2454
"11943",11943,201803,"March","spring",2018,FALSE,"S08000017",23
"11944",11944,201803,"March","spring",2018,FALSE,"S08000017",32
"11945",11945,201803,"March","spring",2018,FALSE,"S08000017",7
"11946",11946,201803,"March","spring",2018,FALSE,"S08000017",1080
"11947",11947,201803,"March","spring",2018,FALSE,"S08000017",2722
"11948",11948,201803,"March","spring",2018,FALSE,"S08000029",5367
"11949",11949,201803,"March","spring",2018,FALSE,"S08000029",133
"11950",11950,201803,"March","spring",2018,FALSE,"S08000029",234
"11951",11951,201803,"March","spring",2018,FALSE,"S08000029",1534
"11952",11952,201803,"March","spring",2018,FALSE,"S08000019",1463
"11953",11953,201803,"March","spring",2018,FALSE,"S08000019",5334
"11954",11954,201803,"March","spring",2018,FALSE,"S08000020",4917
"11955",11955,201803,"March","spring",2018,FALSE,"S08000020",1402
"11956",11956,201803,"March","spring",2018,FALSE,"S08000020",81
"11957",11957,201803,"March","spring",2018,FALSE,"S08000020",10
"11958",11958,201803,"March","spring",2018,FALSE,"S08000020",28
"11959",11959,201803,"March","spring",2018,FALSE,"S08000020",1322
"11960",11960,201803,"March","spring",2018,FALSE,"S08000020",644
"11961",11961,201803,"March","spring",2018,FALSE,"S08000020",212
"11962",11962,201803,"March","spring",2018,FALSE,"S08000020",126
"11963",11963,201803,"March","spring",2018,FALSE,"S08000020",295
"11964",11964,201803,"March","spring",2018,FALSE,"S08000020",2110
"11965",11965,201803,"March","spring",2018,FALSE,"S08000020",48
"11966",11966,201803,"March","spring",2018,FALSE,"S08000020",16
"11967",11967,201803,"March","spring",2018,FALSE,"S08000020",84
"11968",11968,201803,"March","spring",2018,FALSE,"S08000020",21
"11969",11969,201803,"March","spring",2018,FALSE,"S08000020",75
"11970",11970,201803,"March","spring",2018,FALSE,"S08000020",68
"11971",11971,201803,"March","spring",2018,FALSE,"S08000031",1422
"11972",11972,201803,"March","spring",2018,FALSE,"S08000031",2645
"11973",11973,201803,"March","spring",2018,FALSE,"S08000031",5661
"11974",11974,201803,"March","spring",2018,FALSE,"S08000031",7878
"11975",11975,201803,"March","spring",2018,FALSE,"S08000031",1677
"11976",11976,201803,"March","spring",2018,FALSE,"S08000031",2757
"11977",11977,201803,"March","spring",2018,FALSE,"S08000031",8250
"11978",11978,201803,"March","spring",2018,FALSE,"S08000031",5768
"11979",11979,201803,"March","spring",2018,FALSE,"S08000031",580
"11980",11980,201803,"March","spring",2018,FALSE,"S08000022",621
"11981",11981,201803,"March","spring",2018,FALSE,"S08000022",124
"11982",11982,201803,"March","spring",2018,FALSE,"S08000022",313
"11983",11983,201803,"March","spring",2018,FALSE,"S08000022",690
"11984",11984,201803,"March","spring",2018,FALSE,"S08000022",474
"11985",11985,201803,"March","spring",2018,FALSE,"S08000022",121
"11986",11986,201803,"March","spring",2018,FALSE,"S08000022",642
"11987",11987,201803,"March","spring",2018,FALSE,"S08000022",47
"11988",11988,201803,"March","spring",2018,FALSE,"S08000022",2978
"11989",11989,201803,"March","spring",2018,FALSE,"S08000022",361
"11990",11990,201803,"March","spring",2018,FALSE,"S08000022",71
"11991",11991,201803,"March","spring",2018,FALSE,"S08000022",738
"11992",11992,201803,"March","spring",2018,FALSE,"S08000022",392
"11993",11993,201803,"March","spring",2018,FALSE,"S08000022",171
"11994",11994,201803,"March","spring",2018,FALSE,"S08000022",51
"11995",11995,201803,"March","spring",2018,FALSE,"S08000022",127
"11996",11996,201803,"March","spring",2018,FALSE,"S08000022",382
"11997",11997,201803,"March","spring",2018,FALSE,"S08000022",131
"11998",11998,201803,"March","spring",2018,FALSE,"S08000022",82
"11999",11999,201803,"March","spring",2018,FALSE,"S08000032",5746
"12000",12000,201803,"March","spring",2018,FALSE,"S08000032",57
"12001",12001,201803,"March","spring",2018,FALSE,"S08000032",50
"12002",12002,201803,"March","spring",2018,FALSE,"S08000032",5570
"12003",12003,201803,"March","spring",2018,FALSE,"S08000032",6229
"12004",12004,201803,"March","spring",2018,FALSE,"S08000024",101
"12005",12005,201803,"March","spring",2018,FALSE,"S08000024",4324
"12006",12006,201803,"March","spring",2018,FALSE,"S08000024",4624
"12007",12007,201803,"March","spring",2018,FALSE,"S08000024",9940
"12008",12008,201803,"March","spring",2018,FALSE,"S08000024",4035
"12009",12009,201803,"March","spring",2018,FALSE,"S08000025",513
"12010",12010,201803,"March","spring",2018,FALSE,"S08000026",642
"12011",12011,201803,"March","spring",2018,FALSE,"S08000030",4042
"12012",12012,201803,"March","spring",2018,FALSE,"S08000030",1897
"12013",12013,201803,"March","spring",2018,FALSE,"S08000030",27
"12014",12014,201803,"March","spring",2018,FALSE,"S08000030",257
"12015",12015,201803,"March","spring",2018,FALSE,"S08000030",1093
"12016",12016,201803,"March","spring",2018,FALSE,"S08000030",165
"12017",12017,201803,"March","spring",2018,FALSE,"S08000030",66
"12018",12018,201803,"March","spring",2018,FALSE,"S08000030",452
"12019",12019,201803,"March","spring",2018,FALSE,"S08000030",129
"12020",12020,201803,"March","spring",2018,FALSE,"S08000030",285
"12021",12021,201803,"March","spring",2018,FALSE,"S08000028",53
"12022",12022,201803,"March","spring",2018,FALSE,"S08000028",580
"12023",12023,201803,"March","spring",2018,FALSE,"S08000028",135
"12024",12024,201804,"April","spring",2018,FALSE,"S08000015",228
"12025",12025,201804,"April","spring",2018,FALSE,"S08000015",69
"12026",12026,201804,"April","spring",2018,FALSE,"S08000015",5863
"12027",12027,201804,"April","spring",2018,FALSE,"S08000015",3234
"12028",12028,201804,"April","spring",2018,FALSE,"S08000015",63
"12029",12029,201804,"April","spring",2018,FALSE,"S08000016",4
"12030",12030,201804,"April","spring",2018,FALSE,"S08000016",73
"12031",12031,201804,"April","spring",2018,FALSE,"S08000016",11
"12032",12032,201804,"April","spring",2018,FALSE,"S08000016",35
"12033",12033,201804,"April","spring",2018,FALSE,"S08000016",2545
"12034",12034,201804,"April","spring",2018,FALSE,"S08000017",22
"12035",12035,201804,"April","spring",2018,FALSE,"S08000017",31
"12036",12036,201804,"April","spring",2018,FALSE,"S08000017",2
"12037",12037,201804,"April","spring",2018,FALSE,"S08000017",7
"12038",12038,201804,"April","spring",2018,FALSE,"S08000017",1018
"12039",12039,201804,"April","spring",2018,FALSE,"S08000017",2746
"12040",12040,201804,"April","spring",2018,FALSE,"S08000029",5651
"12041",12041,201804,"April","spring",2018,FALSE,"S08000029",147
"12042",12042,201804,"April","spring",2018,FALSE,"S08000029",263
"12043",12043,201804,"April","spring",2018,FALSE,"S08000029",1732
"12044",12044,201804,"April","spring",2018,FALSE,"S08000019",1621
"12045",12045,201804,"April","spring",2018,FALSE,"S08000019",5299
"12046",12046,201804,"April","spring",2018,FALSE,"S08000020",4883
"12047",12047,201804,"April","spring",2018,FALSE,"S08000020",1379
"12048",12048,201804,"April","spring",2018,FALSE,"S08000020",83
"12049",12049,201804,"April","spring",2018,FALSE,"S08000020",12
"12050",12050,201804,"April","spring",2018,FALSE,"S08000020",38
"12051",12051,201804,"April","spring",2018,FALSE,"S08000020",1420
"12052",12052,201804,"April","spring",2018,FALSE,"S08000020",661
"12053",12053,201804,"April","spring",2018,FALSE,"S08000020",261
"12054",12054,201804,"April","spring",2018,FALSE,"S08000020",112
"12055",12055,201804,"April","spring",2018,FALSE,"S08000020",279
"12056",12056,201804,"April","spring",2018,FALSE,"S08000020",2068
"12057",12057,201804,"April","spring",2018,FALSE,"S08000020",50
"12058",12058,201804,"April","spring",2018,FALSE,"S08000020",19
"12059",12059,201804,"April","spring",2018,FALSE,"S08000020",103
"12060",12060,201804,"April","spring",2018,FALSE,"S08000020",27
"12061",12061,201804,"April","spring",2018,FALSE,"S08000020",72
"12062",12062,201804,"April","spring",2018,FALSE,"S08000020",51
"12063",12063,201804,"April","spring",2018,FALSE,"S08000031",1405
"12064",12064,201804,"April","spring",2018,FALSE,"S08000031",2586
"12065",12065,201804,"April","spring",2018,FALSE,"S08000031",5653
"12066",12066,201804,"April","spring",2018,FALSE,"S08000031",7785
"12067",12067,201804,"April","spring",2018,FALSE,"S08000031",1685
"12068",12068,201804,"April","spring",2018,FALSE,"S08000031",2787
"12069",12069,201804,"April","spring",2018,FALSE,"S08000031",8477
"12070",12070,201804,"April","spring",2018,FALSE,"S08000031",5381
"12071",12071,201804,"April","spring",2018,FALSE,"S08000031",348
"12072",12072,201804,"April","spring",2018,FALSE,"S08000022",688
"12073",12073,201804,"April","spring",2018,FALSE,"S08000022",127
"12074",12074,201804,"April","spring",2018,FALSE,"S08000022",355
"12075",12075,201804,"April","spring",2018,FALSE,"S08000022",708
"12076",12076,201804,"April","spring",2018,FALSE,"S08000022",551
"12077",12077,201804,"April","spring",2018,FALSE,"S08000022",158
"12078",12078,201804,"April","spring",2018,FALSE,"S08000022",640
"12079",12079,201804,"April","spring",2018,FALSE,"S08000022",55
"12080",12080,201804,"April","spring",2018,FALSE,"S08000022",2781
"12081",12081,201804,"April","spring",2018,FALSE,"S08000022",339
"12082",12082,201804,"April","spring",2018,FALSE,"S08000022",61
"12083",12083,201804,"April","spring",2018,FALSE,"S08000022",814
"12084",12084,201804,"April","spring",2018,FALSE,"S08000022",430
"12085",12085,201804,"April","spring",2018,FALSE,"S08000022",170
"12086",12086,201804,"April","spring",2018,FALSE,"S08000022",43
"12087",12087,201804,"April","spring",2018,FALSE,"S08000022",148
"12088",12088,201804,"April","spring",2018,FALSE,"S08000022",336
"12089",12089,201804,"April","spring",2018,FALSE,"S08000022",129
"12090",12090,201804,"April","spring",2018,FALSE,"S08000022",88
"12091",12091,201804,"April","spring",2018,FALSE,"S08000032",5647
"12092",12092,201804,"April","spring",2018,FALSE,"S08000032",58
"12093",12093,201804,"April","spring",2018,FALSE,"S08000032",67
"12094",12094,201804,"April","spring",2018,FALSE,"S08000032",5333
"12095",12095,201804,"April","spring",2018,FALSE,"S08000032",6261
"12096",12096,201804,"April","spring",2018,FALSE,"S08000024",127
"12097",12097,201804,"April","spring",2018,FALSE,"S08000024",4057
"12098",12098,201804,"April","spring",2018,FALSE,"S08000024",4674
"12099",12099,201804,"April","spring",2018,FALSE,"S08000024",9741
"12100",12100,201804,"April","spring",2018,FALSE,"S08000024",3937
"12101",12101,201804,"April","spring",2018,FALSE,"S08000025",533
"12102",12102,201804,"April","spring",2018,FALSE,"S08000026",647
"12103",12103,201804,"April","spring",2018,FALSE,"S08000030",4113
"12104",12104,201804,"April","spring",2018,FALSE,"S08000030",2002
"12105",12105,201804,"April","spring",2018,FALSE,"S08000030",18
"12106",12106,201804,"April","spring",2018,FALSE,"S08000030",317
"12107",12107,201804,"April","spring",2018,FALSE,"S08000030",1191
"12108",12108,201804,"April","spring",2018,FALSE,"S08000030",167
"12109",12109,201804,"April","spring",2018,FALSE,"S08000030",107
"12110",12110,201804,"April","spring",2018,FALSE,"S08000030",535
"12111",12111,201804,"April","spring",2018,FALSE,"S08000030",196
"12112",12112,201804,"April","spring",2018,FALSE,"S08000030",340
"12113",12113,201804,"April","spring",2018,FALSE,"S08000028",57
"12114",12114,201804,"April","spring",2018,FALSE,"S08000028",602
"12115",12115,201804,"April","spring",2018,FALSE,"S08000028",126
"12116",12116,201805,"May","spring",2018,FALSE,"S08000015",283
"12117",12117,201805,"May","spring",2018,FALSE,"S08000015",78
"12118",12118,201805,"May","spring",2018,FALSE,"S08000015",6410
"12119",12119,201805,"May","spring",2018,FALSE,"S08000015",3513
"12120",12120,201805,"May","spring",2018,FALSE,"S08000015",80
"12121",12121,201805,"May","spring",2018,FALSE,"S08000016",10
"12122",12122,201805,"May","spring",2018,FALSE,"S08000016",89
"12123",12123,201805,"May","spring",2018,FALSE,"S08000016",16
"12124",12124,201805,"May","spring",2018,FALSE,"S08000016",60
"12125",12125,201805,"May","spring",2018,FALSE,"S08000016",2747
"12126",12126,201805,"May","spring",2018,FALSE,"S08000017",36
"12127",12127,201805,"May","spring",2018,FALSE,"S08000017",47
"12128",12128,201805,"May","spring",2018,FALSE,"S08000017",1
"12129",12129,201805,"May","spring",2018,FALSE,"S08000017",15
"12130",12130,201805,"May","spring",2018,FALSE,"S08000017",1220
"12131",12131,201805,"May","spring",2018,FALSE,"S08000017",2943
"12132",12132,201805,"May","spring",2018,FALSE,"S08000029",6228
"12133",12133,201805,"May","spring",2018,FALSE,"S08000029",179
"12134",12134,201805,"May","spring",2018,FALSE,"S08000029",330
"12135",12135,201805,"May","spring",2018,FALSE,"S08000029",2024
"12136",12136,201805,"May","spring",2018,FALSE,"S08000019",1880
"12137",12137,201805,"May","spring",2018,FALSE,"S08000019",5845
"12138",12138,201805,"May","spring",2018,FALSE,"S08000020",5267
"12139",12139,201805,"May","spring",2018,FALSE,"S08000020",1686
"12140",12140,201805,"May","spring",2018,FALSE,"S08000020",125
"12141",12141,201805,"May","spring",2018,FALSE,"S08000020",12
"12142",12142,201805,"May","spring",2018,FALSE,"S08000020",36
"12143",12143,201805,"May","spring",2018,FALSE,"S08000020",1374
"12144",12144,201805,"May","spring",2018,FALSE,"S08000020",768
"12145",12145,201805,"May","spring",2018,FALSE,"S08000020",305
"12146",12146,201805,"May","spring",2018,FALSE,"S08000020",177
"12147",12147,201805,"May","spring",2018,FALSE,"S08000020",355
"12148",12148,201805,"May","spring",2018,FALSE,"S08000020",2292
"12149",12149,201805,"May","spring",2018,FALSE,"S08000020",60
"12150",12150,201805,"May","spring",2018,FALSE,"S08000020",28
"12151",12151,201805,"May","spring",2018,FALSE,"S08000020",108
"12152",12152,201805,"May","spring",2018,FALSE,"S08000020",16
"12153",12153,201805,"May","spring",2018,FALSE,"S08000020",131
"12154",12154,201805,"May","spring",2018,FALSE,"S08000020",65
"12155",12155,201805,"May","spring",2018,FALSE,"S08000031",1790
"12156",12156,201805,"May","spring",2018,FALSE,"S08000031",2936
"12157",12157,201805,"May","spring",2018,FALSE,"S08000031",5940
"12158",12158,201805,"May","spring",2018,FALSE,"S08000031",8493
"12159",12159,201805,"May","spring",2018,FALSE,"S08000031",2148
"12160",12160,201805,"May","spring",2018,FALSE,"S08000031",3323
"12161",12161,201805,"May","spring",2018,FALSE,"S08000031",9173
"12162",12162,201805,"May","spring",2018,FALSE,"S08000031",6217
"12163",12163,201805,"May","spring",2018,FALSE,"S08000022",799
"12164",12164,201805,"May","spring",2018,FALSE,"S08000022",171
"12165",12165,201805,"May","spring",2018,FALSE,"S08000022",430
"12166",12166,201805,"May","spring",2018,FALSE,"S08000022",804
"12167",12167,201805,"May","spring",2018,FALSE,"S08000022",560
"12168",12168,201805,"May","spring",2018,FALSE,"S08000022",213
"12169",12169,201805,"May","spring",2018,FALSE,"S08000022",739
"12170",12170,201805,"May","spring",2018,FALSE,"S08000022",57
"12171",12171,201805,"May","spring",2018,FALSE,"S08000022",3298
"12172",12172,201805,"May","spring",2018,FALSE,"S08000022",393
"12173",12173,201805,"May","spring",2018,FALSE,"S08000022",81
"12174",12174,201805,"May","spring",2018,FALSE,"S08000022",1037
"12175",12175,201805,"May","spring",2018,FALSE,"S08000022",477
"12176",12176,201805,"May","spring",2018,FALSE,"S08000022",283
"12177",12177,201805,"May","spring",2018,FALSE,"S08000022",88
"12178",12178,201805,"May","spring",2018,FALSE,"S08000022",201
"12179",12179,201805,"May","spring",2018,FALSE,"S08000022",414
"12180",12180,201805,"May","spring",2018,FALSE,"S08000022",160
"12181",12181,201805,"May","spring",2018,FALSE,"S08000022",108
"12182",12182,201805,"May","spring",2018,FALSE,"S08000032",6284
"12183",12183,201805,"May","spring",2018,FALSE,"S08000032",89
"12184",12184,201805,"May","spring",2018,FALSE,"S08000032",77
"12185",12185,201805,"May","spring",2018,FALSE,"S08000032",5994
"12186",12186,201805,"May","spring",2018,FALSE,"S08000032",6567
"12187",12187,201805,"May","spring",2018,FALSE,"S08000024",218
"12188",12188,201805,"May","spring",2018,FALSE,"S08000024",4284
"12189",12189,201805,"May","spring",2018,FALSE,"S08000024",5251
"12190",12190,201805,"May","spring",2018,FALSE,"S08000024",10259
"12191",12191,201805,"May","spring",2018,FALSE,"S08000024",4470
"12192",12192,201805,"May","spring",2018,FALSE,"S08000025",596
"12193",12193,201805,"May","spring",2018,FALSE,"S08000026",660
"12194",12194,201805,"May","spring",2018,FALSE,"S08000030",4608
"12195",12195,201805,"May","spring",2018,FALSE,"S08000030",2405
"12196",12196,201805,"May","spring",2018,FALSE,"S08000030",34
"12197",12197,201805,"May","spring",2018,FALSE,"S08000030",376
"12198",12198,201805,"May","spring",2018,FALSE,"S08000030",1402
"12199",12199,201805,"May","spring",2018,FALSE,"S08000030",187
"12200",12200,201805,"May","spring",2018,FALSE,"S08000030",120
"12201",12201,201805,"May","spring",2018,FALSE,"S08000030",622
"12202",12202,201805,"May","spring",2018,FALSE,"S08000030",210
"12203",12203,201805,"May","spring",2018,FALSE,"S08000030",353
"12204",12204,201805,"May","spring",2018,FALSE,"S08000028",61
"12205",12205,201805,"May","spring",2018,FALSE,"S08000028",618
"12206",12206,201805,"May","spring",2018,FALSE,"S08000028",166
"12207",12207,201806,"June","summer",2018,TRUE,"S08000015",340
"12208",12208,201806,"June","summer",2018,TRUE,"S08000015",87
"12209",12209,201806,"June","summer",2018,TRUE,"S08000015",6278
"12210",12210,201806,"June","summer",2018,TRUE,"S08000015",3440
"12211",12211,201806,"June","summer",2018,TRUE,"S08000015",126
"12212",12212,201806,"June","summer",2018,TRUE,"S08000016",7
"12213",12213,201806,"June","summer",2018,TRUE,"S08000016",95
"12214",12214,201806,"June","summer",2018,TRUE,"S08000016",7
"12215",12215,201806,"June","summer",2018,TRUE,"S08000016",46
"12216",12216,201806,"June","summer",2018,TRUE,"S08000016",2791
"12217",12217,201806,"June","summer",2018,TRUE,"S08000017",29
"12218",12218,201806,"June","summer",2018,TRUE,"S08000017",37
"12219",12219,201806,"June","summer",2018,TRUE,"S08000017",6
"12220",12220,201806,"June","summer",2018,TRUE,"S08000017",13
"12221",12221,201806,"June","summer",2018,TRUE,"S08000017",1107
"12222",12222,201806,"June","summer",2018,TRUE,"S08000017",2980
"12223",12223,201806,"June","summer",2018,TRUE,"S08000029",5740
"12224",12224,201806,"June","summer",2018,TRUE,"S08000029",188
"12225",12225,201806,"June","summer",2018,TRUE,"S08000029",324
"12226",12226,201806,"June","summer",2018,TRUE,"S08000029",1974
"12227",12227,201806,"June","summer",2018,TRUE,"S08000019",1862
"12228",12228,201806,"June","summer",2018,TRUE,"S08000019",5618
"12229",12229,201806,"June","summer",2018,TRUE,"S08000020",5127
"12230",12230,201806,"June","summer",2018,TRUE,"S08000020",1578
"12231",12231,201806,"June","summer",2018,TRUE,"S08000020",112
"12232",12232,201806,"June","summer",2018,TRUE,"S08000020",22
"12233",12233,201806,"June","summer",2018,TRUE,"S08000020",30
"12234",12234,201806,"June","summer",2018,TRUE,"S08000020",1470
"12235",12235,201806,"June","summer",2018,TRUE,"S08000020",834
"12236",12236,201806,"June","summer",2018,TRUE,"S08000020",273
"12237",12237,201806,"June","summer",2018,TRUE,"S08000020",193
"12238",12238,201806,"June","summer",2018,TRUE,"S08000020",289
"12239",12239,201806,"June","summer",2018,TRUE,"S08000020",2338
"12240",12240,201806,"June","summer",2018,TRUE,"S08000020",81
"12241",12241,201806,"June","summer",2018,TRUE,"S08000020",20
"12242",12242,201806,"June","summer",2018,TRUE,"S08000020",95
"12243",12243,201806,"June","summer",2018,TRUE,"S08000020",31
"12244",12244,201806,"June","summer",2018,TRUE,"S08000020",94
"12245",12245,201806,"June","summer",2018,TRUE,"S08000020",71
"12246",12246,201806,"June","summer",2018,TRUE,"S08000031",1718
"12247",12247,201806,"June","summer",2018,TRUE,"S08000031",2968
"12248",12248,201806,"June","summer",2018,TRUE,"S08000031",5634
"12249",12249,201806,"June","summer",2018,TRUE,"S08000031",7909
"12250",12250,201806,"June","summer",2018,TRUE,"S08000031",1955
"12251",12251,201806,"June","summer",2018,TRUE,"S08000031",3222
"12252",12252,201806,"June","summer",2018,TRUE,"S08000031",8796
"12253",12253,201806,"June","summer",2018,TRUE,"S08000031",5586
"12254",12254,201806,"June","summer",2018,TRUE,"S08000022",841
"12255",12255,201806,"June","summer",2018,TRUE,"S08000022",143
"12256",12256,201806,"June","summer",2018,TRUE,"S08000022",407
"12257",12257,201806,"June","summer",2018,TRUE,"S08000022",805
"12258",12258,201806,"June","summer",2018,TRUE,"S08000022",514
"12259",12259,201806,"June","summer",2018,TRUE,"S08000022",179
"12260",12260,201806,"June","summer",2018,TRUE,"S08000022",721
"12261",12261,201806,"June","summer",2018,TRUE,"S08000022",54
"12262",12262,201806,"June","summer",2018,TRUE,"S08000022",3252
"12263",12263,201806,"June","summer",2018,TRUE,"S08000022",390
"12264",12264,201806,"June","summer",2018,TRUE,"S08000022",74
"12265",12265,201806,"June","summer",2018,TRUE,"S08000022",1047
"12266",12266,201806,"June","summer",2018,TRUE,"S08000022",514
"12267",12267,201806,"June","summer",2018,TRUE,"S08000022",262
"12268",12268,201806,"June","summer",2018,TRUE,"S08000022",89
"12269",12269,201806,"June","summer",2018,TRUE,"S08000022",197
"12270",12270,201806,"June","summer",2018,TRUE,"S08000022",418
"12271",12271,201806,"June","summer",2018,TRUE,"S08000022",185
"12272",12272,201806,"June","summer",2018,TRUE,"S08000022",100
"12273",12273,201806,"June","summer",2018,TRUE,"S08000032",5925
"12274",12274,201806,"June","summer",2018,TRUE,"S08000032",89
"12275",12275,201806,"June","summer",2018,TRUE,"S08000032",73
"12276",12276,201806,"June","summer",2018,TRUE,"S08000032",5533
"12277",12277,201806,"June","summer",2018,TRUE,"S08000032",6233
"12278",12278,201806,"June","summer",2018,TRUE,"S08000024",195
"12279",12279,201806,"June","summer",2018,TRUE,"S08000024",3991
"12280",12280,201806,"June","summer",2018,TRUE,"S08000024",4976
"12281",12281,201806,"June","summer",2018,TRUE,"S08000024",9843
"12282",12282,201806,"June","summer",2018,TRUE,"S08000024",4205
"12283",12283,201806,"June","summer",2018,TRUE,"S08000025",648
"12284",12284,201806,"June","summer",2018,TRUE,"S08000026",689
"12285",12285,201806,"June","summer",2018,TRUE,"S08000030",4385
"12286",12286,201806,"June","summer",2018,TRUE,"S08000030",2243
"12287",12287,201806,"June","summer",2018,TRUE,"S08000030",50
"12288",12288,201806,"June","summer",2018,TRUE,"S08000030",349
"12289",12289,201806,"June","summer",2018,TRUE,"S08000030",1270
"12290",12290,201806,"June","summer",2018,TRUE,"S08000030",114
"12291",12291,201806,"June","summer",2018,TRUE,"S08000030",115
"12292",12292,201806,"June","summer",2018,TRUE,"S08000030",589
"12293",12293,201806,"June","summer",2018,TRUE,"S08000030",267
"12294",12294,201806,"June","summer",2018,TRUE,"S08000030",257
"12295",12295,201806,"June","summer",2018,TRUE,"S08000028",62
"12296",12296,201806,"June","summer",2018,TRUE,"S08000028",634
"12297",12297,201806,"June","summer",2018,TRUE,"S08000028",171
"12298",12298,201807,"July","summer",2018,TRUE,"S08000015",346
"12299",12299,201807,"July","summer",2018,TRUE,"S08000015",82
"12300",12300,201807,"July","summer",2018,TRUE,"S08000015",6046
"12301",12301,201807,"July","summer",2018,TRUE,"S08000015",3479
"12302",12302,201807,"July","summer",2018,TRUE,"S08000015",110
"12303",12303,201807,"July","summer",2018,TRUE,"S08000016",12
"12304",12304,201807,"July","summer",2018,TRUE,"S08000016",87
"12305",12305,201807,"July","summer",2018,TRUE,"S08000016",12
"12306",12306,201807,"July","summer",2018,TRUE,"S08000016",50
"12307",12307,201807,"July","summer",2018,TRUE,"S08000016",2809
"12308",12308,201807,"July","summer",2018,TRUE,"S08000017",28
"12309",12309,201807,"July","summer",2018,TRUE,"S08000017",52
"12310",12310,201807,"July","summer",2018,TRUE,"S08000017",2
"12311",12311,201807,"July","summer",2018,TRUE,"S08000017",18
"12312",12312,201807,"July","summer",2018,TRUE,"S08000017",1191
"12313",12313,201807,"July","summer",2018,TRUE,"S08000017",2958
"12314",12314,201807,"July","summer",2018,TRUE,"S08000029",5889
"12315",12315,201807,"July","summer",2018,TRUE,"S08000029",200
"12316",12316,201807,"July","summer",2018,TRUE,"S08000029",333
"12317",12317,201807,"July","summer",2018,TRUE,"S08000029",1810
"12318",12318,201807,"July","summer",2018,TRUE,"S08000019",1720
"12319",12319,201807,"July","summer",2018,TRUE,"S08000019",5719
"12320",12320,201807,"July","summer",2018,TRUE,"S08000020",5221
"12321",12321,201807,"July","summer",2018,TRUE,"S08000020",1287
"12322",12322,201807,"July","summer",2018,TRUE,"S08000020",129
"12323",12323,201807,"July","summer",2018,TRUE,"S08000020",13
"12324",12324,201807,"July","summer",2018,TRUE,"S08000020",45
"12325",12325,201807,"July","summer",2018,TRUE,"S08000020",1347
"12326",12326,201807,"July","summer",2018,TRUE,"S08000020",698
"12327",12327,201807,"July","summer",2018,TRUE,"S08000020",292
"12328",12328,201807,"July","summer",2018,TRUE,"S08000020",168
"12329",12329,201807,"July","summer",2018,TRUE,"S08000020",346
"12330",12330,201807,"July","summer",2018,TRUE,"S08000020",2300
"12331",12331,201807,"July","summer",2018,TRUE,"S08000020",68
"12332",12332,201807,"July","summer",2018,TRUE,"S08000020",11
"12333",12333,201807,"July","summer",2018,TRUE,"S08000020",103
"12334",12334,201807,"July","summer",2018,TRUE,"S08000020",20
"12335",12335,201807,"July","summer",2018,TRUE,"S08000020",141
"12336",12336,201807,"July","summer",2018,TRUE,"S08000020",39
"12337",12337,201807,"July","summer",2018,TRUE,"S08000031",1653
"12338",12338,201807,"July","summer",2018,TRUE,"S08000031",2914
"12339",12339,201807,"July","summer",2018,TRUE,"S08000031",5657
"12340",12340,201807,"July","summer",2018,TRUE,"S08000031",8437
"12341",12341,201807,"July","summer",2018,TRUE,"S08000031",2029
"12342",12342,201807,"July","summer",2018,TRUE,"S08000031",3130
"12343",12343,201807,"July","summer",2018,TRUE,"S08000031",9231
"12344",12344,201807,"July","summer",2018,TRUE,"S08000031",4576
"12345",12345,201807,"July","summer",2018,TRUE,"S08000022",801
"12346",12346,201807,"July","summer",2018,TRUE,"S08000022",160
"12347",12347,201807,"July","summer",2018,TRUE,"S08000022",399
"12348",12348,201807,"July","summer",2018,TRUE,"S08000022",752
"12349",12349,201807,"July","summer",2018,TRUE,"S08000022",546
"12350",12350,201807,"July","summer",2018,TRUE,"S08000022",154
"12351",12351,201807,"July","summer",2018,TRUE,"S08000022",775
