Location,LocationName,Postcode,AddressLine,HB,HSCP,HSCPQF,CA,CAQF,IntZone,IntZoneQF,DataZone,DataZoneQF,XCoordinate,YCoordinate,BasedOnPostcode,longitude,latitude,hbt,mean.x,mean.y,mean_diff
A101H,Arran War Memorial Hospital,KA27 8LF,"Lamlash, Isle of Arran",S08000015,S37000020,NA,S12000021,NA,S02002097,NA,S01011176,NA,203533,632121,NA,-5.115521458311502,55.54311962497462,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A103H,Ayrshire Central Hospital,KA12 8SS,"Kilwinning Road, Irvine",S08000015,S37000020,NA,S12000021,NA,S02002105,NA,S01011213,NA,231514,641144,NA,-4.678127739005853,55.634573849615265,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A105H,Kirklandside Hospital,KA1 5LH,"Kirklandside, Kilmarnock, Ayrshire",S08000015,S37000008,NA,S12000008,NA,S02001492,NA,S01007961,NA,244240.02,636263.4,NA,-4.473421138697357,55.595006062510784,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A110H,Lady Margaret Hospital,KA28 0HF,"College St, Millport, Isle of Cumbrae",S08000015,S37000020,NA,S12000021,NA,S02002128,NA,S01011328,NA,216713,655863,NA,-4.922776217072335,55.76129992100956,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A111H,University Hospital Crosshouse,KA2 0BE,"Kilmarnock Road, Kilmarnock, Ayrshire",S08000015,S37000008,NA,S12000008,NA,S02001504,NA,S01008027,NA,240159.8,638520.4,NA,-4.539412042256777,55.61394328791841,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A112H,Brooksby Day Hospital,KA30 8NE,"18 Greenock Road, Largs",S08000015,S37000020,NA,S12000021,NA,S02002129,NA,S01011329,NA,220335,659862,Yes,-4.867767693519654,55.79854438678266,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A114H,Warrix Avenue Mental Health Community Rehabilitation Unit,KA12 0DP,"Warrix Avenue, Irvine",S08000015,S37000020,NA,S12000021,NA,S02002109,NA,S01011229,NA,232545,638575,Yes,-4.660205883319174,55.61187194644128,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A201H,Ailsa Hospital,KA6 6AB,"Dalmellington Road, Ayr",S08000015,S37000027,NA,S12000028,NA,S02002333,NA,S01012444,NA,236032,618646,NA,-4.593107536329703,55.434174403518774,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A202E,Maybole Day Hospital,KA19 7BY,"6 High Street, Maybole",S08000015,S37000027,NA,S12000028,NA,S02002332,NA,S01012439,NA,230096,610018,Yes,-4.681563274790319,55.354708804328766,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A208H,Biggart Hospital,KA9 2HQ,"Biggart Road, Prestwick",S08000015,S37000027,NA,S12000028,NA,S02002347,NA,S01012529,NA,235532,625171,NA,-4.604861931151369,55.49257637685811,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A210H,University Hospital Ayr,KA6 6DX,"Dalmellington Road, Ayr",S08000015,S37000027,NA,S12000028,NA,S02002333,NA,S01012444,NA,235861,618224,NA,-4.595558414766277,55.43032913030746,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A211H,Arrol Park Resource Centre,KA7 4DW,"10 Doonfoot Road, Ayr",S08000015,S37000027,NA,S12000028,NA,S02002335,NA,S01012451,NA,233146,620423,NA,-4.639733026144772,55.44914997478811,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A214H,Three Towns Resource Centre,KA21 5RF,"Nelson Road, Saltcoats",S08000015,S37000020,NA,S12000021,NA,S02002111,NA,S01011237,NA,225677,641933,NA,-4.771234860289866,55.63959692491709,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A215H,East Ayrshire Community Hospital,KA18 1EF,"Ayr Road, Cumnock",S08000015,S37000008,NA,S12000008,NA,S02001484,NA,S01007918,NA,256352,619976,NA,-4.272934296793622,55.452498516795806,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A216H,Girvan Community Hospital,KA26 9HQ,"Bridgemill, Girvan, Ayrshire",S08000015,S37000027,NA,S12000028,NA,S02002331,NA,S01012433,NA,219127,598598,NA,-4.846997299661255,55.24830304043763,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
A217H,Woodland View,KA12 8SS,"Ayrshire Central Hospital, Kilwinning Road, Irvine",S08000015,S37000020,NA,S12000021,NA,S02002105,NA,S01011213,NA,231641,641194,Yes,-4.676143299976506,55.635066620140535,S08000015,111.40476190476188,184.2941176470588,72.88935574229693
B103H,The Knoll Hospital,TD11 3EL,"Station Road, Duns",S08000016,S37000025,NA,S12000026,NA,S02002304,NA,S01012305,NA,378679,653306,Yes,-2.3414250821292653,55.77261253159919,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B104H,Galavale House,TD1 3EB,"Tweed Road, Galashiels",S08000016,S37000025,NA,S12000026,NA,S02002299,NA,S01012282,NA,350378,635136,Yes,-2.789212453105646,55.6072868280822,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B105H,Hawick Community  Hospital,TD9 7AH,"Victoria Road, Hawick",S08000016,S37000025,NA,S12000026,NA,S02002319,NA,S01012372,NA,349809,614689,NA,-2.794532371877845,55.423521856899704,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B108H,Andrew Lang Unit,TD7 4LH,"Viewfield House, Selkirk",S08000016,S37000025,NA,S12000026,NA,S02002321,NA,S01012384,NA,347045,628835,Yes,-2.8408999161339836,55.55032467814843,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B114H,Kelso Hospital,TD5 7JP,"Inch Road, Kelso",S08000016,S37000025,NA,S12000026,NA,S02002310,NA,S01012337,NA,372790,634491,Yes,-2.4334180759705597,55.60326532821214,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B118H,Hay Lodge Hospital,EH45 8JG,"Neidpath Road, Peebles",S08000016,S37000025,NA,S12000026,NA,S02002293,NA,S01012253,NA,324699,640483,Yes,-3.1981985361432965,55.652019964666195,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B120H,Borders General Hospital,TD6 9BS,Melrose,S08000016,S37000025,NA,S12000026,NA,S02002320,NA,S01012377,NA,353342,633789,NA,-2.7419408092081268,55.595478477570325,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B121H,Hawick Psychiatric Day Hospital,TD9 7AH,"c/o Hawick Community Hospital, Victoria Road, Hawick",S08000016,S37000025,NA,S12000026,NA,S02002319,NA,S01012372,NA,349980,614713,Yes,-2.7918353049788927,55.423755008050904,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B122H,Hawick Psychogeriatric Day Hospital,TD9 0BG,"West Port, Drumlanrig Square, Hawick",S08000016,S37000025,NA,S12000026,NA,S02002318,NA,S01012370,NA,350068,614234,Yes,-2.790359133274917,55.419460342245145,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B123H,Peebles Psychogeriatric Day Hospital,EH45 8BD,"Firholm, Innerleithen Road, Peebles",S08000016,S37000025,NA,S12000026,NA,S02002293,NA,S01012255,NA,325669,640412,Yes,-3.1827683859686964,55.65153168996438,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B124H,Galashiels Psychogeriatric Day Hospital,TD1 1ST,"Sime Place, Galashiels",S08000016,S37000025,NA,S12000026,NA,S02002297,NA,S01012275,NA,349132,636322,Yes,-2.809207546937752,55.617813381407025,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B127H,Eyemouth Day Hospital,TD14 5DA,"Houndlaw Park, Eyemouth",S08000016,S37000025,NA,S12000026,NA,S02002306,NA,S01012316,NA,394406,664226,NA,-2.090966734426219,55.87116908925566,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B128H,Crumhaugh House,TD9 0BA,"Crumhaugh Road, Hawick",S08000016,S37000025,NA,S12000026,NA,S02002318,NA,S01012371,NA,349595,614190,Yes,-2.7978226336903296,55.419016504382505,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B129H,Melburn Lodge,TD6 9BS,"Borders General Hospital, Melrose",S08000016,S37000025,NA,S12000026,NA,S02002320,NA,S01012377,NA,353341,633790,Yes,-2.7419568455604657,55.59548736605688,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
B130H,Huntlyburn House,TD6 9BD,"The Cottages, Huntlyburn, Melrose",S08000016,S37000025,NA,S12000026,NA,S02002320,NA,S01012377,NA,352960,633584,Yes,-2.7479668559438752,55.59359982029975,S08000016,33.42857142857143,61.23529411764706,27.806722689075627
C101H,Argyll and Bute Hospital,PA31 8LD,"Blarbuie Road, Lochgilphead",S08000022,S37000004,NA,S12000035,NA,S02001376,NA,S01007317,NA,186468,687785,NA,-5.429116799163438,56.035206197279855,S08000022,127.33333333333333,137.94117647058823,10.607843137254903
C106H,Cowal Community Hospital,PA23 7RL,"360 Argyll Street, Dunoon",S08000022,S37000004,NA,S12000035,NA,S02001385,NA,S01007365,NA,217324,677908,NA,-4.927905423488718,55.95934522676916,S08000022,127.33333333333333,137.94117647058823,10.607843137254903
C108H,Islay Hospital,PA43 7JD,"Gortonvogie Road, Bowmore, Isle of Islay",S08000022,S37000004,NA,S12000035,NA,S02001378,NA,S01007327,NA,131615,659676,NA,-6.279234631669241,55.75578813235083,S08000022,127.33333333333333,137.94117647058823,10.607843137254903
C113H,Victoria Hospital,PA20 9JJ,"High Street, Rothesay",S08000022,S37000004,NA,S12000035,NA,S02001382,NA,S01007348,NA,208723,663909,NA,-5.055573966874414,55.83039819790351,S08000022,127.33333333333333,137.94117647058823,10.607843137254903
C114H,Victoria Hospital Annexe,PA20 9JH,"Townhead, Rothesay",S08000022,S37000004,NA,S12000035,NA,S02001382,NA,S01007348,NA,208772,663527,NA,-5.054523993288345,55.82699025205068,S08000022,127.33333333333333,137.94117647058823,10.607843137254903
C121H,Lorn & Islands Hospital,PA34 4HH,"Glengallan Road, Oban",S08000022,S37000004,NA,S12000035,NA,S02001371,NA,S01007291,NA,185665,728549,NA,-5.474938612814968,56.400418469365846,S08000022,127.33333333333333,137.94117647058823,10.607843137254903
C122H,Campbeltown Hospital,PA28 6LE,"Ralston Road, Campbeltown",S08000022,S37000004,NA,S12000035,NA,S02001380,NA,S01007337,NA,172003,619995,NA,-5.604279004919588,55.4206671488718,S08000022,127.33333333333333,137.94117647058823,10.607843137254903
C204H,Dumbarton Joint Hospital/Riverview Resource Centre,G82 5JA,"Cardross Road, Dumbarton",S08000031,S37000029,NA,S12000039,NA,S02002472,NA,S01013202,NA,238067,675883,NA,-4.594809764170137,55.94861253471847,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
C206H,Vale of Leven General Hospital,G83 0UA,"North Main Street, Alexandria",S08000031,S37000029,NA,S12000039,NA,S02002476,NA,S01013228,NA,238439,680824,NA,-4.591824633964343,55.993085874084024,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
C313H,Inverclyde Royal Hospital,PA16 0XN,"Larkfield Road, Greenock",S08000031,S37000017,NA,S12000018,NA,S02002041,NA,S01010856,NA,224623.63,675929.12,NA,-4.8098450049821215,55.94430786843811,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
C403H,Dykebar Hospital,PA2 7DE,"Grahamston Road, Paisley",S08000031,S37000024,NA,S12000038,NA,S02002255,NA,S01012027,NA,249800.63,661444.48,NA,-4.3990843082041495,55.8228108769834,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
C418H,Royal Alexandra Hospital,PA2 9PN,"Corsebar Road, Paisley",S08000031,S37000024,NA,S12000038,NA,S02002270,NA,S01012107,NA,247423,662910,NA,-4.43782149024335,55.83522081606429,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
C419H,Larkfield Unit,PA16 0XN,"Inverclyde Royal Hospital, Larkfield Road, Greenock",S08000031,S37000017,NA,S12000018,NA,S02002041,NA,S01010856,NA,224623,675930,Yes,-4.809855651680081,55.9443155355991,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
C420H,Blythswood House,PA4 8NT,"Fulbar Lane, Renfrew",S08000031,S37000024,NA,S12000038,NA,S02002282,NA,S01012186,NA,250679,667816,NA,-4.388585159933746,55.8802811457977,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
D101H,State Hospital,ML11 8RP,Carstairs,SB0802,NA,z,NA,z,NA,z,NA,z,296304,645949,NA,-3.65131998983801,55.695877902008206,NA,NA,NA,NA
D102H,Golden Jubilee National Hospital,G81 4DY,"Agamemnon Street, Clydebank",SB0801,NA,z,NA,z,NA,z,NA,z,248478,670809,NA,-4.425411171770315,55.90646125639316,NA,NA,NA,NA
F701H,Cameron Hospital,KY8 5RR,"Cameron Bridge, Windygates, Fife",S08000029,S37000032,NA,S12000047,NA,S02001812,NA,S01009616,NA,334435,699815,NA,-3.057933416141155,56.186429257338006,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F704H,Victoria Hospital,KY2 5AH,"Hayfield Road, Kirkcaldy",S08000029,S37000032,NA,S12000047,NA,S02001793,NA,S01009522,NA,327977,693093,NA,-3.1601364305739432,56.12511416499539,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F705H,Victoria Maternity Unit,KY2 5AH,"Hayfield Road, Kirkcaldy",S08000029,S37000032,NA,S12000047,NA,S02001793,NA,S01009522,NA,327346,692288,NA,-3.170064657681852,56.11778741515185,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F708H,Adamson Hospital,KY15 4JG,"Bank Street, Cupar",S08000029,S37000032,NA,S12000047,NA,S02001827,NA,S01009687,NA,337144,715124,NA,-3.017939943920836,56.32431405781501,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F709H,St Andrews Community Hospital,KY16 8AR,"Largo Road, St Andrews",S08000029,S37000032,NA,S12000047,NA,S02001836,NA,S01009730,NA,350283,715321,NA,-2.8055539832195913,56.32764733874069,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F710H,Randolph Wemyss Memorial Hospital,KY8 1HU,"Wellesley Road, Buckhaven",S08000029,S37000032,NA,S12000047,NA,S02001813,NA,S01009619,NA,336326,698751,NA,-3.027216933918918,56.17712832040924,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F711H,Whytemans Brae Hospital,KY1 2ND,"Whytemans Brae, Kirkcaldy",S08000029,S37000032,NA,S12000047,NA,S02001793,NA,S01009522,NA,327969.72,693363.35,NA,-3.160326639809661,56.127541524051075,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F712H,Stratheden Hospital,KY15 5RR,"Stratheden, By Springfield, Cupar",S08000029,S37000032,NA,S12000047,NA,S02001826,NA,S01009681,NA,334867,712942,NA,-3.054210552678036,56.3044058328224,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F714H,Weston Day Hospital,KY15 4AN,"West Port, Cupar",S08000029,S37000032,NA,S12000047,NA,S02001827,NA,S01009689,NA,337025,714474,NA,-3.0197080763751667,56.3184594242265,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F716H,Glenrothes Hospital,KY7 5TG,"Lodge Rise, Glenrothes, Fife",S08000029,S37000032,NA,S12000047,NA,S02001807,NA,S01009590,NA,326739,702017,NA,-3.1825072236625047,56.20508558828665,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F805H,Queen Margaret Hospital,KY12 0SU,"Whitefield Road, Dunfermline",S08000029,S37000032,NA,S12000047,NA,S02001750,NA,S01009326,NA,311292,688640,NA,-3.4269630081736886,56.08230669101091,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
F810H,Lynebank Hospital,KY11 8JH,"Halbeath Road, Dunfermline",S08000029,S37000032,NA,S12000047,NA,S02001768,NA,S01009404,NA,312101,688124,NA,-3.4137985141445606,56.07782161997264,S08000029,90.33333333333334,106.05882352941177,15.725490196078425
G106H,Glasgow Dental Hospital and School,G2 3JZ,"378 Sauchiehall Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001933,NA,S01010267,NA,258322,665974,NA,-4.2655525962627,55.86605310859292,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G107H,Glasgow Royal Infirmary,G4 0SF,"84 Castle Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001932,NA,S01010262,NA,260185,665688,NA,-4.23566038415277,55.86402957354226,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G108H,The Princess Royal Maternity Unit,G31 2ER,"16 Alexandra Parade, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001932,NA,S01010262,NA,260402,665817,Yes,-4.232262383128195,55.865250654630486,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G109H,Lightburn Hospital,G32 6NB,"966 Carntyne Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001914,NA,S01010159,NA,264560,665171,NA,-4.165551417309521,55.860637281845406,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G110H,Acorn Street Day Hospital,G40 4AN,"21-23 Acorn Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001892,NA,S01010043,NA,260799,663738,NA,-4.224856544820303,55.84670002270478,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G112H,Parkview Resource Centre,G32 7AX,"152 Wellshot Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001911,NA,S01010144,NA,264000,664020,NA,-4.173914180216724,55.850145419168086,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G113H,Auchinlea Resource Centre,G34 9HQ,"Auchinlea House, Auchinlea Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001906,NA,S01010114,NA,266760,666274,NA,-4.130971109271113,55.87115401675573,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G207H,Stobhill Hospital,G21 3UW,"133 Balornock Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001922,NA,S01010209,NA,261277,668868,NA,-4.219855618008921,55.8928955709958,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G212H,Shawpark Resource Centre,G20 9DR,"41 Shawpark Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001949,NA,S01010359,NA,257050,668515,NA,-4.287202239478768,55.88848976045577,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G214H,Springpark Resource Centre/Day Hosp,G22 5EU,"101 Denmark Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001924,NA,S01010224,NA,259222,668186,NA,-4.25233335163483,55.886176042474155,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G302H,Leverndale Hospital,G53 7TU,"510 Crookston Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001849,NA,S01009804,NA,251890,662768,NA,-4.366487269652461,55.835338139062614,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G303H,Mearnskirk House,G77 5RZ,"Newton Mearns, Glasgow",S08000031,S37000011,NA,S12000011,NA,S02001564,NA,S01008349,NA,253820,654434,Yes,-4.331222470964176,55.76110819690025,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G306H,New Victoria Hospital,G42 9LF,"55 Grange Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001867,NA,S01009904,NA,258200,661808,Yes,-4.265322788141168,55.828615429737766,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G405H,Queen Elizabeth University Hospital,G51 4TF,"1345 Govan Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001855,NA,S01009833,NA,253769,665746,NA,-4.338118360226516,55.862646105273306,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G408H,Florence Street Mental Health Resource Centre,G5 0YX,"26 Florence Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001889,NA,S01010025,NA,259441,664351,NA,-4.246845203271142,55.85180958809906,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G410H,Shawmill Resource Centre,G43 1RR,"35 Well Green, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001873,NA,S01009935,NA,256242,661639,Yes,-4.296463616858376,55.82651883947605,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G504H,Gartnavel General Hospital (Admin Purposes),G12 0YN,"1053 Great Western Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001958,NA,S01010412,NA,255433,667983,Yes,-4.312748718880618,55.883230903963934,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G505H,Gartnavel Royal Hospital,G12 0XH,"1055 Great Western Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001958,NA,S01010412,NA,254891,667924,Yes,-4.321373997418564,55.88253821592498,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G507H,Centre for Integrative Care,G12 0YN,"1053 Great Western Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001958,NA,S01010412,NA,256011,667834,NA,-4.30343745236258,55.88206641892876,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G513H,Royal Hospital for Children,G51 4TF,"1345 Govan Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001855,NA,S01009833,NA,253655,665616,Yes,-4.3398680042231605,55.861444441572125,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G516H,West Glasgow,G12 0YN,"1053 Great Western Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001958,NA,S01010412,NA,255434,667982,NA,-4.312732212533992,55.883222226648314,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G517H,Beatson West of Scotland Cancer Centre,G12 0YN,"1053 Great Western Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001958,NA,S01010412,NA,255433,667983,Yes,-4.312748718880618,55.883230903963934,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G596H,Anvil Resource Centre,G31 5ES,"81 Salamanca Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001894,NA,S01010052,NA,262798.28,664297.14,NA,-4.1932338506732405,55.85229318140241,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G598H,Arran Resource Centre,G40 2BJ,"121 Orr Street, Bridgeton, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001894,NA,S01010055,NA,260720,664287,NA,-4.226399151584367,55.85160619309557,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G599H,Riverside Resource Centre,G11 6HU,"547 Dumbarton Road, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001954,NA,S01010388,NA,256437.5,666582.25,NA,-4.295961769097213,55.87095599574139,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G600H,Festival Business Park,G51 1DH,"150 Brand Street, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001860,NA,S01009862,NA,256359,664655,NA,-4.2961937796533265,55.85363041104558,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G602H,Eastwood Resource Centre,G76 7QF,"38 Seres Rd, Clarkston, Glasgow",S08000031,S37000011,NA,S12000011,NA,S02001569,NA,S01008382,NA,256703,657579,Yes,-4.286971681112486,55.79020612883816,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
G603H,Arndale Resource Centre,G15 7TS,"80/90 Kinfauns Drive, Glasgow",S08000031,S37000034,NA,S12000049,NA,S02001976,NA,S01010499,NA,253194,670969,NA,-4.350130631982508,55.90935967753485,S08000031,176.07142857142858,361.05882352941177,184.98739495798318
